"","Region","year","RptArea","Log_rfharv","Gui_Nonpelharv","gui_pDSRinNonpel","gui_var_pDSRinNonpel","GuiDSR","var_GuiDSR","sqrt_GuiDSR","GuiDSR_UPRLWR95","blank","PRIV_rfharv","var_PRIV_rfharv","priv_pDSR","priv_var_pDSR","Priv_DSR","var_PrivDSR","sqrt_PrivDSR","PrivDSR_UPRLWR95","blank2","TotalDSRharv","var_totalDSRharv","sqrt_totalDSR","TotalDSR_UPRLWR95"
"167","SC",2020,"PWSO",29279,5450,NA,NA,NA,0,0,0,NA,6546.10194239786,3018032.51046166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","SC",2021,"PWSO",38638,5963,NA,NA,NA,NA,NA,NA,NA,8140.88169550459,4846611.7748931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","SC",1998,"SKMA",27,5,NA,NA,0,0,0,0,NA,7.92150114760534,23.0192672260885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","SC",1999,"SKMA",88,15,NA,NA,0,0,0,0,NA,25.8182259625656,244.52840246753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","SC",2000,"SKMA",65,60,NA,NA,0,0,0,0,NA,19.0702805405314,133.410705116905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","SC",2001,"SKMA",27,19,NA,NA,0,0,0,0,NA,7.92150114760534,23.0192672260885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","SC",2002,"SKMA",99,11,NA,NA,0,0,0,0,NA,29.0455042078862,309.481259372967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","SC",2003,"SKMA",144,40,NA,NA,0,0,0,0,NA,42.2480061205618,654.770267764295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","SC",2004,"SKMA",200,41,NA,NA,0,0,0,0,NA,58.6777862785581,1263.05993010088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","SC",2005,"SKMA",287,159,NA,NA,0,0,0,0,NA,84.2026233097309,2600.92458456198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","SC",2006,"SKMA",303,112,NA,NA,NA,0,0,0,NA,88.8968462120155,2899.00672806579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","SC",2007,"SKMA",1148,179,NA,NA,NA,0,0,0,NA,336.810493238924,41614.7933529917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","SC",2008,"SKMA",1130,88,NA,NA,NA,0,0,0,NA,331.529492473853,40320.0306186452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","SC",2009,"SKMA",810,89,NA,NA,NA,0,0,0,NA,237.64503442816,20717.3405034796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","SC",2010,"SKMA",644,244,NA,NA,NA,0,0,0,NA,188.942471816957,13095.9105792579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","SC",2011,"SKMA",689,137,NA,NA,NA,0,0,0,NA,161.994954591322,13094.4023311972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","SC",2012,"SKMA",918,350,NA,NA,NA,0,0,0,NA,591,113950.990644289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","SC",2013,"SKMA",1035,167,NA,NA,NA,0,0,0,NA,209.797297297297,18918.407507864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","SC",2014,"SKMA",653,96,NA,NA,NA,0,0,0,NA,219.902635104958,18177.0150373466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","SC",2015,"SKMA",619,72,NA,NA,NA,0,0,0,NA,281.780946948089,62212.4072839494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","SC",2016,"SKMA",804,91,NA,NA,NA,0,0,0,NA,94.4187898089173,4384.85633984141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","SC",2017,"SKMA",666,59,NA,NA,NA,0,0,0,NA,229.248134328358,18017.1171281788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","SC",2018,"SKMA",671,72,NA,NA,NA,0,0,0,NA,107.642453798768,4325.82548085818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","SC",2019,"SKMA",716,128,NA,NA,NA,0,0,0,NA,230.324412889132,30814.6911022494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","SC",2020,"SKMA",302,47,NA,NA,NA,0,0,0,NA,57.128003494976,816.944726512398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","SC",2021,"SKMA",1622,194,NA,NA,NA,NA,NA,NA,NA,253.318459370596,10922.5639907573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","SC",1998,"WKMA",148,31,NA,NA,0,0,0,0,NA,42.6866041625117,681.090329904363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","SC",1999,"WKMA",228,5,NA,NA,0,0,0,0,NA,65.7604442503559,1616.40794876499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","SC",2000,"WKMA",386,78,NA,NA,0,0,0,0,NA,111.331278423848,4632.93164693346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","SC",2001,"WKMA",1182,24,NA,NA,0,0,0,0,NA,340.915987297898,43442.6427171888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","SC",2002,"WKMA",880,69,NA,NA,0,0,0,0,NA,253.812240966286,24079.4535919439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","SC",2003,"WKMA",1107,149,NA,NA,0,0,0,0,NA,319.284262215544,38104.5226301576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","SC",2004,"WKMA",810,94,NA,NA,0,0,0,0,NA,233.622630889422,20400.9936746828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","SC",2005,"WKMA",1266,133,NA,NA,0,0,0,0,NA,365.143519390134,49836.633162719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","SC",2006,"WKMA",737,155,NA,NA,NA,0,0,0,NA,212.567751809264,16889.4792459744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","SC",2007,"WKMA",1645,337,NA,NA,NA,0,0,0,NA,474.455836806296,84142.0498529699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","SC",2008,"WKMA",1196,296,NA,NA,NA,0,0,0,NA,344.95390931327,44477.8353424251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","SC",2009,"WKMA",1849,332,NA,NA,NA,0,0,0,NA,533.294129030298,106305.346099679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","SC",2010,"WKMA",1266,473,NA,NA,NA,0,0,0,NA,365.143519390134,49836.633162719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","SC",2011,"WKMA",1366,249,NA,NA,NA,0,0,0,NA,321.168516649849,51469.3443018351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","SC",2012,"WKMA",1747,425,NA,NA,NA,0,0,0,NA,1124.70261437908,412684.875481518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","SC",2013,"WKMA",1983,357,NA,NA,NA,0,0,0,NA,401.959459459459,69446.3308275021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","SC",2014,"WKMA",2396,639,NA,NA,NA,0,0,0,NA,806.870924519875,244720.207028088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","SC",2015,"WKMA",2031,367,NA,NA,NA,0,0,0,NA,924.551055333714,669754.368953018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","SC",2016,"WKMA",3337,693,NA,NA,NA,0,0,0,NA,295.126971451387,25370.2591946919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","SC",2017,"WKMA",2899,598,NA,NA,NA,0,0,0,NA,997.883395522388,341376.22709592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","SC",2018,"WKMA",4291,708,NA,NA,NA,0,0,0,NA,688.366273100616,176905.356555074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","SC",2019,"WKMA",6954,1310,NA,NA,NA,0,0,0,NA,4547.86311787072,3743126.05375538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","SC",2020,"WKMA",4035,579,NA,NA,NA,0,0,0,NA,763.283093053735,145836.37674786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","SC",2021,"WKMA",7924,1031,NA,NA,NA,NA,NA,NA,NA,1237.54344762799,260682.472630994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","SE",1998,"CSEO",9366,4902,0.879665017,0.004259682,4312.117913334,102358.471625928,319.935105335329,627.072806457245,NA,1419.55665614784,224247.084726638,0.354628448,0.001141421,503.415173817777,30757.6976998931,175.378726474716,343.742303890442,NA,4815.53308715178,133116.169325821,364.850886425977,715.107737394915
"218","SE",1999,"CSEO",9636,5800,0.879665017,0.004259682,5102.0570986,143295.70248,378.544188279255,741.94660902734,NA,1460.47917346152,237362.485825007,0.354628448,0.001141421,517.92746262098,32556.604217176,180.434487327606,353.651595162108,NA,5619.98456122098,175852.306697176,419.347477275321,821.92105545963
"219","SE",2000,"CSEO",16855,11078,0.879665017,0.004259682,9744.929058326,522757.052217288,723.019399613377,1417.11802324222,NA,2554.62603452614,726233.055647466,0.354628448,0.001141421,905.943065844398,99610.0208504558,315.610552501743,618.596682903417,NA,10650.8721241704,622367.073067744,788.902448384934,1546.24879883447
"220","SE",2001,"CSEO",15083,11046,0.879665017,0.004259682,9716.779777782,519741.333671112,720.930879953905,1413.02452470965,NA,2286.05306904525,581559.240911473,0.354628448,0.001141421,810.699451921154,79766.5813508323,282.429781274625,553.562371298264,NA,10527.4792297032,599507.915021944,774.278964599933,1517.58677061587
"221","SE",2002,"CSEO",14004,8798,0.879665017,0.004259682,7739.292819566,329719.850312328,574.212373876015,1125.45625279699,NA,2122.51456466948,501328.856231431,0.354628448,0.001141421,752.704045926132,68762.193394828,262.225462903258,513.961907290386,NA,8491.99686549213,398482.043707156,631.254341535293,1237.25850940917
"222","SE",2003,"CSEO",15272,8561,0.879665017,0.004259682,7530.812210537,312195.165010722,558.744275148052,1095.13877929018,NA,2314.69883116483,596225.202401773,0.354628448,0.001141421,820.858054083397,81778.1625071572,285.968813871648,560.49887518843,NA,8351.6702646204,393973.327517879,627.672946300762,1230.23897474949
"223","SE",2004,"CSEO",21796,12007,0.879665017,0.004259682,10562.137859119,614110.043300418,783.651735977416,1535.95740251574,NA,3303.50810136646,1214428.91038436,0.354628448,0.001141421,1171.51795094301,166570.893660209,408.130976109641,799.936713174897,NA,11733.655810062,780680.936960626,883.561507174586,1731.78055406219
"224","SE",2005,"CSEO",27304,14418,0.879665017,0.004259682,12683.010215106,885497.258805768,941.008639070741,1844.37693257865,NA,4138.32745456551,1905772.47191312,0.354628448,0.001141421,1467.56864252836,261395.47654471,511.268497508609,1002.08625511687,NA,14150.5788576344,1146892.73535048,1070.93077990619,2099.02432861613
"225","SE",2006,"CSEO",33748,13609,0.965051258,1.57237e-05,13133.382570122,2912.1059873797,53.9639322824023,105.769307273508,NA,5115.01153445198,2911485.15300989,0.405405405,0.000466251,2073.65332270418,492069.066251578,701.476347606659,1374.89364130905,NA,15207.0358928262,494981.172238958,703.548983539141,1378.95600773672
"226","SE",2007,"CSEO",38443,14388,0.956864808,2.17234e-05,13767.370857504,4497.0597451296,67.0601203781323,131.437835941139,NA,5826.60864107317,3777922.47883726,0.356741573,0.000646414,2078.59353187184,505183.052764143,710.762303983648,1393.09411580795,NA,15845.9643893758,509680.112509273,713.918841682493,1399.28092969769
"227","SE",2008,"CSEO",52901,15276,0.919354839,3.51882e-05,14044.064520564,8211.3837923232,90.6166860590432,177.608704675725,NA,8017.9336607812,7153955.95984754,0.365019011,0.000441486,2926.69821512196,984725.364904239,992.33329325597,1944.9732547817,NA,16970.762735686,992936.748696563,996.462116036813,1953.06574743215
"228","SE",2009,"CSEO",31717,9427,0.959098497,3.27724e-05,9041.421531219,2912.4284253196,53.9669197316245,105.775162673984,NA,4807.18326532575,2571595.77342618,0.384615385,0.000608448,1848.91664235882,396038.890508928,629.316208681238,1233.45976901523,NA,10890.3381735778,398951.318934247,631.625932759452,1237.98682820853
"229","SE",2010,"CSEO",43813,13028,0.911933069,3.53794e-05,11880.664022932,6004.9025406496,77.4913062262445,151.882960203439,NA,6640.51204097856,4907095.18265662,0.320132013,0.0002397,2125.8404870292,514647.362285334,717.389268309287,1406.0829658862,NA,14006.5045099612,520652.264825983,721.562377640342,1414.26226017507
"230","SE",2011,"CSEO",58843,12339,0.875067313,5.89033e-05,10797.455575107,8968.0816749393,94.6999560450759,185.611913848349,NA,9637.96803839231,7141508.80309229,0.380952381,0.000330754,3671.60687222745,1069495.40426598,1034.16410896239,2026.96165356629,NA,14469.0624473345,1078463.48594092,1038.49096574834,2035.44229286674
"231","SE",2012,"CSEO",57675,14295,0.901669759,4.11422e-05,12889.369204905,8407.286171955,91.6912546099954,179.714859035591,NA,6152.58763969815,1027468.70625185,0.346786248,0.00033911,2133.6327830621,136749.316034299,369.796316956103,724.800781233962,NA,15023.0019879671,145156.602206254,380.994228573418,746.748688003899
"232","SE",2013,"CSEO",60735,12452,0.841133005,5.48781e-05,10473.78817826,8508.9758441424,92.2441100783264,180.79845575352,NA,9629.98716381418,3833914.13233448,0.314814815,0.000235231,3031.66262742854,402689.36274858,634.578098226357,1243.77307252366,NA,13505.4508056885,411198.338592722,641.247486227215,1256.84507300534
"233","SE",2014,"CSEO",73709,13508,0.780102041,8.75665e-05,10537.618369828,15977.914593256,126.403776024516,247.751401008051,NA,12999.0528964621,10006306.8184141,0.297169811,0.000197224,3862.92609242065,918955.403632201,958.621616505804,1878.89836835138,NA,14400.5444622487,934933.318225457,966.919499351139,1895.16221872823
"234","SE",2015,"CSEO",80105,16888,0.863247863,4.38851e-05,14578.529910344,12516.2299338944,111.875957801015,219.276877289989,NA,8154.54599031177,3137762.11054326,0.345829428,0.000212225,2820.08197542921,390048.208590945,624.538396410457,1224.0952569645,NA,17398.6118857732,402564.438524839,634.479659662025,1243.58013293757
"235","SE",2016,"CSEO",54908,12620,0.867232901,5.14937e-05,10944.47921062,8201.11323428,90.5599979807862,177.497596042341,NA,8439.77214221996,2423165.61916061,0.379692833,0.000201133,3204.52099455398,364153.696129887,603.451486144402,1182.76491284303,NA,14149.000205174,372354.809364167,610.208824390607,1196.00929580559
"236","SE",2017,"CSEO",57388,11329,0.796583851,8.3914e-05,9024.498447979,10770.046467274,103.778834389648,203.40651540371,NA,14552.0829034384,13249322.287968,0.40052356,0.000314685,5828.45204990028,2196252.68945889,1481.9759409177,2904.67284419868,NA,14852.9504978793,2207022.73592616,1485.6051749796,2911.78614296001
"237","SE",2018,"CSEO",55460,10517,0.765291607,8.52089e-05,8048.571830819,9424.7254276721,97.0810250650049,190.27880912741,NA,6239.04732072004,1305580.49638512,0.324427481,0.000279203,2024.118406101,148649.210016055,385.550528486286,755.679035833121,NA,10072.69023692,158073.935443727,397.585129807098,779.266854421911
"238","SE",2019,"CSEO",59842,8780,0.901604278074866,9.49828734817617e-05,7916.08556149733,7322.07774411144,NA,NA,NA,9834.2503043694,3923387.55156857,0.324832214765101,0.000294779901903092,3194.48130692268,443645.465243369,NA,NA,NA,11110.56686842,450967.542987481,671.541169986979,1316.22069317448
"239","SE",2020,"CSEO",24728,824,0.00735294117647059,2.28446805399873e-06,6.05882352941177,1.55109898143184,1.2454312431571,2.44104523658792,NA,5579.58251293176,3148769.52383551,0.00810810810810811,2.17950316829684e-05,45.2398582129602,954.149383976485,30.8893085707091,60.5430447985899,NA,51.298681742372,955.700482957917,30.9144057513308,60.5922352726084
"240","SE",2021,"CSEO",56521,2821,0.015625,1.67456280620577e-06,44.078125,13.3262394688606,NA,NA,NA,6300.38324569167,1468791.0672019,0.00851063829787234,1.79919132913329e-05,53.6202829420568,846.998237033221,29.103234133567,57.0423389017914,NA,97.6984079420568,860.324476502082,29.3312883539418,57.4893251737259
"241","SE",2022,"CSEO",67729,3398,0.0564516129032258,5.55246828977902e-06,191.822580645161,64.1110420709776,8.0069371217075,15.6935967585467,NA,11225.9394255958,5308381.62346721,0.0260869565217391,4.4262068329568e-05,292.850593711194,9425.45098753122,97.0847618709096,190.286133266983,NA,484.673174356356,9489.5620296022,97.4143830735595,190.932190824177
"242","SE",1998,"EWYKT",1305,606,0.988211472,0.000515239,598.856152032,189.214309404,13.7555192342565,26.9608176991427,NA,340.03895326402,27091.9385422038,0.328283627,0.022094531,111.629220898796,6072.99874084545,77.9294471996655,152.741716511344,NA,710.485372930796,6262.21305024945,79.1341459184937,155.102926000248
"243","SE",1999,"EWYKT",663,116,0.988211472,0.000515239,114.632530752,6.933055984,2.63306968840553,5.16081658927484,NA,172.755422232985,6992.71962129621,0.328283627,0.022094531,56.7127765945608,1567.5060457214,39.5917421405197,77.5998145954186,NA,171.345307346561,1574.4391017054,39.6792023824245,77.7712366695521
"244","SE",2000,"EWYKT",1199,142,0.988211472,0.000515239,140.326029024,10.389279196,3.22324048063436,6.31755134204334,NA,312.41893100656,22869.5397543845,0.328283627,0.022094531,102.562019814296,5126.49495036077,71.5995457413018,140.335109652952,NA,242.888048838296,5136.88422955677,71.6720603133242,140.477238214115
"245","SE",2001,"EWYKT",1043,152,0.988211472,0.000515239,150.208143744,11.904081856,3.45022924687621,6.76244932387738,NA,271.770596363504,17305.6404052776,0.328283627,0.022094531,89.2178370861642,3879.2769379369,62.2838417082384,122.076329748147,NA,239.425980830164,3891.1810197929,62.3793316715793,122.263490076295
"246","SE",2002,"EWYKT",893,102,0.988211472,0.000515239,100.797570144,5.360546556,2.31528541566693,4.53795941470719,NA,232.68565920672,12685.9202293225,0.328283627,0.022094531,76.3868921552681,2843.70856146472,53.3264339841389,104.519810608912,NA,177.184462299268,2849.06910802072,53.3766719459046,104.618277013973
"247","SE",2003,"EWYKT",1627,443,0.988211472,0.000515239,437.777682096,101.115138511,10.0556023445142,19.7089805952479,NA,423.94128502725,42110.8651847656,0.328283627,0.022094531,139.172982683786,9439.68003044904,97.1580157807324,190.429710930235,NA,576.950664779787,9540.79516896004,97.676994061857,191.44690836124
"248","SE",2004,"EWYKT",1501,378,0.988211472,0.000515239,373.543936416,73.619409276,8.58017536394216,16.8171437133266,NA,391.109937815551,35841.026777366,0.328283627,0.022094531,128.394988941834,8034.21690000061,89.6337932924888,175.682234853278,NA,501.938925357834,8107.83630927661,90.0435245271786,176.48530807327
"249","SE",2005,"EWYKT",1676,284,0.988211472,0.000515239,280.652058048,41.557116784,6.44648096126871,12.6351026840867,NA,436.709031165133,44685.5478683669,0.328283627,0.022094531,143.364424694546,10016.8275339852,100.084102303938,196.164840515719,NA,424.016482742546,10058.3846507692,100.291498397268,196.571336858645
"250","SE",2006,"EWYKT",2529,440,1,0,440,0,0,0,NA,658.972040463378,101745.852995527,0.560606061,0.003789645,369.423719913307,34007.81260361,184.412072824992,361.447662736983,NA,809.423719913307,34007.81260361,184.412072824992,361.447662736983
"251","SE",2007,"EWYKT",2290,334,1,0,334,0,0,0,NA,596.696707260235,83423.81051903,0.639344262,0.003843053,381.494615941125,35789.3167967902,189.180645936074,370.794066034705,NA,715.494615941125,35789.3167967902,189.180645936074,370.794066034705
"252","SE",2008,"EWYKT",2857,401,1,0,401,0,0,0,NA,744.437769712878,129849.277997606,0.277227723,0.002003725,206.3787878127,11350.2153600533,106.537389493329,208.813283406925,NA,607.3787878127,11350.2153600533,106.537389493329,208.813283406925
"253","SE",2009,"EWYKT",2494,301,1,0,301,0,0,0,NA,649.852221793461,98949.1246706861,0.448717949,0.003212599,291.600356116255,21597.7781710763,146.961825557103,288.045178091922,NA,592.600356116255,21597.7781710763,146.961825557103,288.045178091922
"254","SE",2010,"EWYKT",2435,503,1,0,503,0,0,0,NA,634.478813178459,94322.8662543993,0.425925926,0.001518714,270.240976030416,17866.0122538493,133.663803080151,261.981054037095,NA,773.240976030416,17866.0122538493,133.663803080151,261.981054037095
"255","SE",2011,"EWYKT",2848,485,0.976851852,0.000105174,473.77314822,24.73955415,4.97388722731025,9.74881896552808,NA,1436.43668122271,404683.388629028,0.375757576,0.001430267,539.751965413729,60668.714795277,246.310200347604,482.767992681304,NA,1013.52511363373,60693.454349427,246.360415548901,482.866414475845
"256","SE",2012,"EWYKT",3241,514,0.926829268,0.000237122,476.390243752,62.646683912,7.91496581875121,15.5133330047524,NA,535.144277011863,48300.3406377392,0.287937743,0.000800897,154.088235302163,4272.53558731459,65.3646356014824,128.114685778906,NA,630.478479054163,4335.18227122659,65.8421010541628,129.050518066159
"257","SE",2013,"EWYKT",3884,452,1,0,452,0,0,0,NA,591.36648814078,87012.2978025348,0.277777778,0.000657762,164.268469059409,7001.17405396878,83.6730186736966,163.999116600445,NA,616.268469059409,7001.17405396878,83.6730186736966,163.999116600445
"258","SE",2014,"EWYKT",4695,675,1,0,675,0,0,0,NA,1023.13978494624,234030.602065489,0.16745283,0.00032958,171.327652474839,6984.46456001641,83.5731090723351,163.803293781777,NA,846.327652474839,6984.46456001641,83.5731090723351,163.803293781777
"259","SE",2015,"EWYKT",5729,1014,1,0,1014,0,0,0,NA,2397.56789359728,1115072.92742745,0.3514377,0.000730542,842.595746119672,142734.942107779,377.80278202758,740.493452774056,NA,1856.59574611967,142734.942107779,377.80278202758,740.493452774056
"260","SE",2016,"EWYKT",7499,1262,1,0,1262,0,0,0,NA,2107.86743084974,521828.911830426,0.258964143,0.000383037,545.862082787614,36896.8669252339,192.085571881997,376.487720888714,NA,1807.86208278761,36896.8669252339,192.085571881997,376.487720888714
"261","SE",2017,"EWYKT",6324,797,0.988416988,4.43754e-05,787.768339436,28.1876534586,5.30920459754566,10.4060410111895,NA,1256.04884004884,191271.467619989,0.169590643,0.000275058,213.014130423287,5987.71443026897,77.3803232758107,151.665433620589,NA,1000.78246985929,6015.90208372757,77.5622465103195,152.022003160226
"262","SE",2018,"EWYKT",8659,977,0.94980695,0.000184782,927.96139015,176.379777678,13.2808048580649,26.0303775218072,NA,1971.37950630439,502872.733877008,0.18895966,0.000326072,372.511201242245,19386.6481280372,139.235944095041,272.902450426279,NA,1300.47259139224,19563.0279057152,139.867894478023,274.141073176924
"263","SE",2019,"EWYKT",7908,739,0.993150684931507,2.33759517236622e-05,733.938356164384,12.7660981312781,NA,NA,NA,3002.49447353112,1226769.44460753,0.125827814569536,0.000243352158518121,377.797317861532,21915.3478001127,148.038332198498,290.155131109055,NA,1111.73567402592,21928.113898244,148.081443463535,290.239629188528
"264","SE",2020,"EWYKT",4059,76,0.00735294117647059,2.28446805399873e-06,0.558823529411765,0.0131950874798967,0.114869871941674,0.225144949005682,NA,914.638387715931,109543.02664472,0.0112359550561798,0.000126246686024492,10.2768358170329,133.272242592228,11.5443597740294,22.6269451570976,NA,10.8356593464447,133.285437679708,11.5449312548715,22.6280652595481
"265","SE",2021,"EWYKT",7343,118,0.0144717800289436,2.0670069002518e-05,1.70767004341534,0.287810040791061,NA,NA,NA,1513.75077974157,303380.239712913,0.00338983050847458,1.1490950876185e-05,5.13135857539516,33.303095691974,5.770883441205,11.3109315447618,NA,6.8390286188105,33.5909057327651,5.79576619031212,11.3597017330118
"266","SE",2022,"EWYKT",6780,191,1,0,191,0,0,0,NA,2639.47063688999,966272.62260717,0.0177777777777778,3.88902636861063e-05,46.9239224335999,613.909355946464,24.7771942710724,48.563300771302,NA,237.9239224336,613.909355946464,24.7771942710724,48.563300771302
"267","SE",1998,"NSEI",5285,2741,0.826924654,0.01161425,2266.600476614,87258.80100425,295.396007089212,578.976173894856,NA,3144.40151429046,781648.066122264,0.377191022,0.012598581,1186.04002075357,245620.581320387,495.601232161894,971.378415037311,NA,3452.64049736757,332879.382324637,576.957002145426,1130.83572420503
"268","SE",1999,"NSEI",6363,2506,0.826924654,0.01161425,2072.273182924,72937.908113,270.070191085577,529.337574527731,NA,3785.77612780137,1133039.68373943,0.377191022,0.012598581,1427.9607667086,356039.857118531,596.690755013459,1169.51387982638,NA,3500.2339496326,428977.765231531,654.963941932326,1283.72932618736
"269","SE",2000,"NSEI",9746,4164,0.826924654,0.01161425,3443.314259256,201378.272868,448.751905698461,879.553735168983,NA,5798.55007725163,2658116.97277721,0.377191022,0.012598581,2187.16102975672,835271.350839629,913.931808637619,1791.30634492973,NA,5630.47528901272,1036649.62370763,1018.15992049758,1995.59344417525
"270","SE",2001,"NSEI",7242,3333,0.826924654,0.01161425,2756.139871782,129021.41406825,359.195509532413,704.02319868353,NA,4308.75227369755,1467703.45107877,0.377191022,0.012598581,1625.2226736608,461202.669698049,679.119039416544,1331.07331725643,NA,4381.3625454428,590224.083766299,768.260427046909,1505.79043701194
"271","SE",2002,"NSEI",4958,1838,0.826924654,0.01161425,1519.887514052,39235.770377,198.08021197737,388.237215475646,NA,2949.847248411,687914.271302955,0.377191022,0.012598581,1112.65589837203,216166.214104844,464.936785063135,911.276098723745,NA,2632.54341242403,255401.984481844,505.373114126428,990.531303687799
"272","SE",2003,"NSEI",6069,2518,0.826924654,0.01161425,2082.196278772,73638.108017,271.363424243209,531.87231151669,NA,3610.85577866203,1030755.23560437,0.377191022,0.012598581,1361.98238144814,323898.581908058,569.12088514485,1115.47693488391,NA,3444.17866022014,397536.689925058,630.505106977777,1235.79000967644
"273","SE",2004,"NSEI",6052,2724,0.826924654,0.01161425,2252.542757496,86179.779108,293.563926782566,575.38529649383,NA,3600.74133670499,1024988.78405915,0.377191022,0.012598581,1358.1673047494,322086.565423813,567.526708995985,1112.35234963213,NA,3610.7100622454,408266.344531813,638.957232161757,1252.35617503704
"274","SE",2005,"NSEI",7678,3213,0.826924654,0.01161425,2656.908913302,119898.18840825,346.263177956089,678.675828793934,NA,4568.15796153684,1649747.54215939,0.377191022,0.012598581,1723.06817016952,518407.155214129,720.004968881555,1411.20973900785,NA,4379.97708347152,638305.343622379,798.940137696423,1565.92266988499
"275","SE",2006,"NSEI",6437,2961,0.928774929,0.000189006,2750.102564769,1657.114074126,40.7076660363377,79.7870254312218,NA,3829.80369867317,1159546.82935267,0.342105263,0.001190843,1310.19600157296,154556.139963802,393.136286755371,770.547122040528,NA,4060.29856634196,156213.254037928,395.238224413995,774.666919851431
"276","SE",2007,"NSEI",7499,3335,0.966666667,8.97555e-05,3223.833334445,998.2808659875,31.5955830138882,61.9273427072209,NA,4461.65883740098,1573721.87507113,0.43062201,0.001178782,1921.28849649587,317143.992938117,563.155389691084,1103.78456379452,NA,5145.12183094087,318142.273804104,564.041021384176,1105.52040191298
"277","SE",2008,"NSEI",10923,4095,0.947265625,9.77563e-05,3879.052734375,1639.2778386075,40.4879962286046,79.356472608065,NA,6498.82644098292,3338913.29750725,0.575581395,0.001428582,3740.60358876383,1171267.45730453,1082.25110640023,2121.21216854446,NA,7619.65632313884,1172906.73514314,1083.0081879391,2122.69604836064
"278","SE",2009,"NSEI",9325,3331,0.875420875,0.000368443,2916.026934625,4088.081781523,63.938108992392,125.318693625088,NA,5548.06889702149,2433430.54662668,0.561085973,0.001119402,3112.94363535634,803266.822559438,896.25153978079,1756.65301797035,NA,6028.97056998134,807354.904340961,898.529300769296,1761.11742950782
