"Region","year","RptArea","Log_rfharv","Gui_nonpelharv","Gui_Yeh","gui_pYEinNonpel","gui_var_pYEinNonpel","GuiYE","var_GuiYE","sqrt_GuiYE","GuiYE_UPRLWR95","blank","PRIV_rfharv","var_PRIV_rfharv","priv_pYE","priv_var_pYE","gui_pYE","var_gui_pYE","Priv_YE","var_PrivYE","sqrt_PrivYE","PrivYE_UPRLWR95","blank2","TotalYEharv","var_totalYEharv","sqrt_totalYE","TotalYE_UPRLWR95"
"SC",2003,"PWSI",11932,3187,NA,0.686548413,0.000724578,2188.029792231,7359.516284082,85.7876231404158,168.143741355215,NA,30504.059885343,85382469.4861944,0.175889405,0.00038246,NA,NA,5365.34094331735,3030018.04536841,1740.69470194185,3411.76161580602,NA,7553.37073554835,3037377.5616525,1742.80737938893,3415.90246360229
"SC",2004,"PWSI",10310,2872,NA,0.684837382,0.000729173,1966.852961104,6014.498906432,77.5532004912241,152.004272962799,NA,26357.4302227528,63746970.8695646,0.333392858,0.000918356,NA,NA,8787.37899149914,7782063.96814538,2789.63509587641,5467.68478791776,NA,10754.2319526031,7788078.46705181,2790.71289584791,5469.7972758619
"SC",2005,"PWSI",10930,2754,NA,0.70733318,0.001196607,1947.99557772,9075.684937212,95.2663893364916,186.722123099524,NA,27942.455124606,71644448.8578174,0.481882129,0.000901342,NA,NA,13464.9697649321,17404911.8191169,4171.91944063125,8176.96210363724,NA,15412.9653426521,17413987.5040541,4173.00700982567,8179.0937392583
"SC",2006,"PWSI",7578,2985,1907,NA,NA,1907,0,0,0,NA,19373.0946874899,34439070.7081555,0.265864839,0.000586128,NA,NA,5150.62470002126,2674464.54002236,1635.3790202954,3205.34287977899,NA,7057.62470002126,2674464.54002236,1635.3790202954,3205.34287977899
"SC",2007,"PWSI",12404,3115,1944,NA,NA,1944,0,0,0,NA,31710.7240041732,92271108.3507866,0.153529343,0.000409962,NA,NA,4868.52662241505,2625019.35147974,1620.19114658726,3175.57464731103,NA,6812.52662241505,2625019.35147974,1620.19114658726,3175.57464731103
"SC",2008,"PWSI",9522,2623,1495,NA,NA,1495,0,0,0,NA,24342.9147023329,54374913.1749479,0.185900606,0.000284477,NA,NA,4525.36259497,2063187.62501787,1436.38004198676,2815.30488229404,NA,6020.36259497,2063187.62501787,1436.38004198676,2815.30488229404
"SC",2009,"PWSI",8197,2224,1306,NA,NA,1306,0,0,0,NA,20955.5630975659,40295086.4991799,0.255321721,0.000397767,NA,NA,5350.41043459463,2817505.41156095,1678.54264514219,3289.9435844787,NA,6656.41043459463,2817505.41156095,1678.54264514219,3289.9435844787
"SC",2010,"PWSI",11909,3828,1880,NA,NA,1880,0,0,0,NA,30445.2605744678,85053622.0002798,0.131728953,0.000245971,NA,NA,4010.52229928683,1724809.08789524,1313.31987264917,2574.10695039238,NA,5890.52229928683,1724809.08789524,1313.31987264917,2574.10695039238
"SC",2011,"PWSI",11367,3175,1443,NA,NA,1443,0,0,0,NA,58599.9872813991,100066036.134332,0.146248313,0.000250722,NA,NA,8570.14928172607,3026327.02605439,1739.63416443067,3409.68296228411,NA,10013.1492817261,3026327.02605439,1739.63416443067,3409.68296228411
"SC",2012,"PWSI",13580,4267,1727,NA,NA,1727,0,0,0,NA,31117.1540904279,29413124.019686,0.307450043,0.000470032,NA,NA,9566.9703631397,3249237.52112451,1802.56415173622,3533.02573740299,NA,11293.9703631397,3249237.52112451,1802.56415173622,3533.02573740299
"SC",2013,"PWSI",14209,3334,1384,NA,NA,1384,0,0,0,NA,46247.9431333989,49601334.7875974,0.15489729,0.000201391,NA,NA,7163.68105943759,1630832.16259354,1277.04039191935,2502.99916816193,NA,8547.68105943759,1630832.16259354,1277.04039191935,2502.99916816193
"SC",2014,"PWSI",14913,4184,1470,NA,NA,1470,0,0,0,NA,37953.4695998231,47097436.3869558,0.353377006,0.000462554,NA,NA,13411.8834544975,6569385.24276425,2563.08120096969,5023.6391539006,NA,14881.8834544975,6569385.24276425,2563.08120096969,5023.6391539006
"SC",2015,"PWSI",20073,5220,1742,NA,NA,1742,0,0,0,NA,52130.4467541129,59819505.5901026,0.424778201,0.000496629,NA,NA,22143.8773895384,12172962.2862048,3488.97725504263,6838.39541988355,NA,23885.8773895384,12172962.2862048,3488.97725504263,6838.39541988355
"SC",2016,"PWSI",28893,6695,2486,NA,NA,2486,0,0,0,NA,64825.5486313337,114245520.833818,0.1476752,0.000998946,NA,NA,9573.12585924193,6803509.86756849,2608.35386164694,5112.37356882799,NA,12059.1258592419,6803509.86756849,2608.35386164694,5112.37356882799
"SC",2017,"PWSI",16300,4734,1833,NA,NA,1833,0,0,0,NA,33515.7747846135,29331655.3806163,0.266164838,0.00175965,NA,NA,8920.72076599114,4106204.5003393,2026.37718609821,3971.69928475249,NA,10753.7207659911,4106204.5003393,2026.37718609821,3971.69928475249
"SC",2018,"PWSI",12107,3366,1314,NA,NA,1314,0,0,0,NA,22239.0090393105,18423976.8258652,0.175655169,0.000595887,NA,NA,3906.39689119261,874155.526392596,934.962847600158,1832.52718129631,NA,5220.39689119261,874155.526392596,934.962847600158,1832.52718129631
"SC",2019,"PWSI",15083,3663,1633,NA,NA,1633,0,0,0,NA,32001.722103821,26016565.5488536,0.326779693,0.000696186,NA,NA,10457.5129245579,3509261.6779471,1873.30234557775,3671.67259733239,NA,12090.5129245579,3509261.6779471,1873.30234557775,3671.67259733239
"SC",2020,"PWSI",9001,2287,925,NA,NA,925,0,0,0,NA,18605.8843262001,9865637.98516963,0.267220084168069,0.000747379812157554,NA,NA,4971.86597566855,970571.926262393,985.176088961965,1930.94513436545,NA,5896.86597566855,970571.926262393,985.176088961965,1930.94513436545
"SC",2021,"PWSI",16848,3647,1380,NA,NA,1380,0,0,0,NA,26712.1147279763,21799295.2685851,0.256731430361759,0.000772552238972324,NA,NA,6857.83942210076,2004899.70423394,1415.94480974152,2775.25182709337,NA,8237.83942210076,2004899.70423394,1415.94480974152,2775.25182709337
"SC",2022,"PWSI",21689,3746,1380,NA,NA,1380,0,0,0,NA,25121.4870191015,15256041.1361784,0.482373902270239,0.000662305890394751,NA,NA,12117.9497242351,3977923.74937241,1994.47330124332,3909.1676704369,NA,13497.9497242351,3977923.74937241,1994.47330124332,3909.1676704369
"SC",2023,"PWSI",17019,3213,839,NA,NA,839,0,0,0,NA,20580.5377869487,12724573.8721693,0.102384252045106,0.0003043103211201,NA,NA,2107.12296800278,266151.244968316,515.898483200247,1011.16102707248,NA,2946.12296800278,266151.244968316,515.898483200247,1011.16102707248
"SC",2024,"PWSI",13250,2993,805,NA,NA,805,0,0,0,NA,18301.7874183366,10720103.7742331,0.631346526551032,0.000953885614602373,NA,NA,11554.7699162422,4602751.51650058,2145.40241365124,4204.98873075644,NA,12359.7699162422,4602751.51650058,2145.40241365124,4204.98873075644
"SC",1998,"PWSO",7091,1652,NA,0.782436986,0.00154754,1292.585900872,4223.39760416,64.9876727092146,127.375838510061,NA,1471.20399853039,494154.907787815,0.15778044,0.006011055,NA,NA,232.127214217885,28282.7894561567,168.174877601135,329.622760098224,NA,1524.71311508988,32506.1870603167,180.294722774453,353.377656637927
"SC",1999,"PWSO",4594,1341,NA,0.911288047,0.000461955,1222.037271027,830.724899355,28.8222986480086,56.4917053500969,NA,953.139355415123,207410.206538899,0.15778044,0.006011055,NA,NA,150.386746878714,11871.0532064907,108.954362952985,213.55055138785,NA,1372.42401790571,12701.7781058457,112.702165488715,220.896244357881
"SC",2000,"PWSO",9244,2206,NA,0.875110985,0.000376868,1930.49483291,1834.004002448,42.8252729407298,83.9375349638303,NA,1917.8973011444,839784.81191828,0.15778044,0.006011055,NA,NA,302.606680049377,48064.8004292645,219.236859194033,429.704244020306,NA,2233.10151295938,49898.8044317125,223.380402971506,437.825589824152
"SC",2001,"PWSO",11235,3024,NA,0.813602269,0.000551468,2460.333261456,5042.941037568,71.0136679630619,139.186789207601,NA,2330.97968177817,1240492.93667428,0.348890796,0.004454235,NA,NA,813.257356635412,180726.121871009,425.118950260994,833.233142511548,NA,3273.59061809141,185769.062908577,431.009353620751,844.778333096671
"SC",2002,"PWSO",9018,2386,NA,0.884273948,0.000361603,2109.877639928,2058.604432588,45.3718462550071,88.9288186598139,NA,1871.00799023369,799224.160636753,0.15778044,0.006011055,NA,NA,295.208463942587,45743.3252353105,213.87689271006,419.198709711717,NA,2405.08610387059,47801.9296678985,218.636524093982,428.527587224205
"SC",2003,"PWSO",9696,2448,NA,0.847547535,0.000450212,2074.79636568,2697.987253248,51.9421529516057,101.806619785147,NA,2011.67592296583,923917.846117396,0.070760807,0.001095895,NA,NA,142.347811731532,10073.5701685417,100.367176748884,196.719666427813,NA,2217.14417741153,12771.5574217897,113.011315459071,221.50217829978
"SC",2004,"PWSO",12216,2976,NA,0.870924492,0.000366173,2591.871288192,3243.039003648,56.9476865522033,111.617465642319,NA,2534.51248710299,1466581.45947665,0.076303003,0.001305201,NA,NA,193.390913906957,18837.1278435945,137.248416543123,269.00689642452,NA,2785.26220209896,22080.1668472425,148.593966389092,291.24417412262
"SC",2005,"PWSO",9664,2177,NA,0.718188844,0.001964987,1563.497113388,9312.719873723,96.5024345481657,189.144771714405,NA,2005.0367285006,917829.441964197,0.077582278,0.001233849,NA,NA,155.555316870744,11617.172950574,107.782990079947,211.254660556696,NA,1719.05243025874,20929.892824297,144.671672501209,283.556478102369
"SC",2006,"PWSO",9129,2934,2437,NA,NA,2437,0,0,0,NA,1894.03769603497,819020.092953157,0.15778044,0.006011055,NA,NA,298.842101056984,46876.338743766,216.50944262033,424.358507535847,NA,2735.84210105698,46876.338743766,216.50944262033,424.358507535847
"SC",2007,"PWSO",12198,3859,3287,NA,NA,3287,0,0,0,NA,2530.7779402163,1462262.69433278,0.15778044,0.006011055,NA,NA,399.307256949621,83692.1120515607,289.295890139422,567.019944673268,NA,3686.30725694962,83692.1120515607,289.295890139422,567.019944673268
"SC",2008,"PWSO",13387,3569,2906,NA,NA,2906,0,0,0,NA,2777.46550956514,1761224.30055801,0.15778044,0.006011055,NA,NA,438.229730184012,100803.078736472,317.495005844929,622.290211456061,NA,3344.22973018401,100803.078736472,317.495005844929,622.290211456061
"SC",2009,"PWSO",13724,3376,2889,NA,NA,2889,0,0,0,NA,2847.38452627713,1851013.39263593,0.193636339,0.001577185,NA,NA,551.357115393553,85110.3795039923,291.736832614588,571.804191924593,NA,3440.35711539355,85110.3795039923,291.736832614588,571.804191924593
"SC",2010,"PWSO",13038,4523,3537,NA,NA,3537,0,0,0,NA,2705.05679492868,1670590.83943948,0.119165236,0.001029067,NA,NA,322.34873136108,32972.1554894187,181.582365579422,355.901436535666,NA,3859.34873136108,32972.1554894187,181.582365579422,355.901436535666
"SC",2011,"PWSO",15590,4260,3189,NA,NA,3189,0,0,0,NA,3693.2731282159,1342172.62098087,0.119794738,0.000764087,NA,NA,442.434686757064,30709.1098863504,175.240149184912,343.470692402428,NA,3631.43468675706,30709.1098863504,175.240149184912,343.470692402428
"SC",2012,"PWSO",16566,5165,3484,NA,NA,3484,0,0,0,NA,2004.04318026045,375586.443758186,0.20699562,0.000586244,NA,NA,414.828160604784,18667.4745207091,136.628966623879,267.792774582804,NA,3898.82816060478,18667.4745207091,136.628966623879,267.792774582804
"SC",2013,"PWSO",19818,5595,3409,NA,NA,3409,0,0,0,NA,6885.76450428396,4343369.56720538,0.083464936,0.000234658,NA,NA,574.719893661133,42402.8532104254,205.919530910561,403.602280584699,NA,3983.71989366113,42402.8532104254,205.919530910561,403.602280584699
"SC",2014,"PWSO",21309,5557,3473,NA,NA,3473,0,0,0,NA,7356.72564483206,3862984.94697562,0.173590098,0.000537291,NA,NA,1277.05472564551,147559.837097673,384.135180760202,752.904954289995,NA,4750.05472564551,147559.837097673,384.135180760202,752.904954289995
"SC",2015,"PWSO",24516,6130,4084,NA,NA,4084,0,0,0,NA,2612.96377469114,501421.427867282,0.147708798,0.000629455,NA,NA,385.957738377172,15553.2334560343,124.712603437,244.436702736519,NA,4469.95773837717,15553.2334560343,124.712603437,244.436702736519
"SC",2016,"PWSO",29349,7689,5233,NA,NA,5233,0,0,0,NA,3728.73607259894,690520.60458105,0.222738267,0.000779847,NA,NA,830.532210911074,45639.4218595316,213.633849985277,418.722345971142,NA,6063.53221091107,45639.4218595316,213.633849985277,418.722345971142
"SC",2017,"PWSO",28647,7729,5242,NA,NA,5242,0,0,0,NA,7308.86216164331,5936209.98069122,0.160157686,0.000967678,NA,NA,1170.57045110175,209703.843331437,457.934322071885,897.551271260895,NA,6412.57045110175,209703.843331437,457.934322071885,897.551271260895
"SC",2018,"PWSO",27142,5333,3304,NA,NA,3304,0,0,0,NA,4727.74485742032,2237274.06117763,0.208137559,0.001471574,NA,NA,984.021274198269,133105.800030449,364.836675829677,715.079884626167,NA,4288.02127419827,133105.800030449,364.836675829677,715.079884626167
"SC",2019,"PWSO",33682,7623,5092,NA,NA,5092,0,0,0,NA,6995.35203031944,5326815.95621287,0.153464304,0.000530257,NA,NA,1073.53683056796,154226.082468401,392.716287500788,769.723923501544,NA,6165.53683056796,154226.082468401,392.716287500788,769.723923501544
"SC",2020,"PWSO",29279,5450,3259,NA,NA,3259,0,0,0,NA,6546.10194239786,3018032.51046166,0.139739984793236,0.000686929836818412,NA,NA,914.752185885649,90443.0322063617,300.737480548005,589.44546187409,NA,4173.75218588565,90443.0322063617,300.737480548005,589.44546187409
"SC",2021,"PWSO",38638,5963,3753,NA,NA,3753,0,0,0,NA,8140.88169550459,4846611.7748931,0.263007207321455,0.00239301748417808,NA,NA,2141.11055986901,505446.423113162,710.94755299752,1393.45720387514,NA,5894.11055986901,505446.423113162,710.94755299752,1393.45720387514
"SC",2022,"PWSO",36677,4992,2914,NA,NA,2914,0,0,0,NA,13340.6614313761,23584744.7339776,0.158709987487133,0.00119215292284792,NA,NA,2117.29620884378,834360.785740257,913.433514679781,1790.32968877237,NA,5031.29620884378,834360.785740257,913.433514679781,1790.32968877237
"SC",2023,"PWSO",25617,3877,2160,NA,NA,2160,0,0,0,NA,3883.22625264643,2311246.4062183,0.200934502900678,0.00119820767496071,NA,NA,780.274136726373,114153.482507402,337.866071850078,662.217500826153,NA,2940.27413672637,114153.482507402,337.866071850078,662.217500826153
"SC",2024,"PWSO",27256,4307,2470,NA,NA,2470,0,0,0,NA,13921.4039022202,27874897.3209787,0.132113212503283,0.00110249338062832,NA,NA,1839.20139207805,730926.851835719,854.942601486041,1675.68749891264,NA,4309.20139207805,730926.851835719,854.942601486041,1675.68749891264
"SC",1998,"SKMA",27,5,NA,0.70478762612765,0.0585206844085077,3.52393813063825,1.46301711021269,1.20955244210935,2.37072278653433,NA,7.92150114760534,23.0192672260885,NA,NA,0.111459428888039,0.00186257293364815,0.882925993848038,0.445724911051861,0.667626325912828,1.30854759878914,NA,4.40686412448629,1.90874202126455,1.38157230041158,2.7078817088067
"SC",1999,"SKMA",88,15,NA,0.70478762612765,0.0585206844085077,10.5718143919147,13.1671539919142,3.62865732632805,7.11216835960298,NA,25.8182259625656,244.52840246753,NA,NA,0.111459428888039,0.00186257293364815,2.8776847206899,4.73483362302553,2.17596728445662,4.26489587753498,NA,13.4494991126046,17.9019876149398,4.23107404980577,8.2929051376193
"SC",2000,"SKMA",65,60,NA,0.70478762612765,0.0585206844085077,42.287257567659,210.674463870628,14.5146293053122,28.4486734384119,NA,19.0702805405314,133.410705116905,NA,NA,0.111459428888039,0.00186257293364815,2.12556257778231,2.58324794128136,1.60724856238273,3.15020718227016,NA,44.4128201454413,213.257711811909,14.6033459115337,28.6225579866061
"SC",2001,"SKMA",27,19,NA,0.70478762612765,0.0585206844085077,13.3909648964253,21.1259670714713,4.59629928001553,9.00874658883044,NA,7.92150114760534,23.0192672260885,NA,NA,0.111459428888039,0.00186257293364815,0.882925993848038,0.445724911051861,0.667626325912828,1.30854759878914,NA,14.2738908902734,21.5716919825231,4.64453355919872,9.10328577602949
"SC",2002,"SKMA",99,11,NA,0.70478762612765,0.0585206844085077,7.75266388740415,7.08100281342943,2.66101537264057,5.21559013037552,NA,29.0455042078862,309.481259372967,NA,NA,0.111459428888039,0.00186257293364815,3.23739531077614,5.99252380414169,2.4479631950137,4.79800786222685,NA,10.9900591981803,13.0735266175711,3.61573320608298,7.08683708392264
"SC",2003,"SKMA",144,40,NA,0.70478762612765,0.0585206844085077,28.191505045106,93.6330950536124,9.6764195368748,18.9657822922746,NA,42.2480061205618,654.770267764295,NA,NA,0.111459428888039,0.00186257293364815,4.7089386338562,12.6783974699196,3.56067373820175,6.97892052687543,NA,32.9004436789622,106.311492523532,10.310746458115,20.2090630579055
"SC",2004,"SKMA",200,41,NA,0.70478762612765,0.0585206844085077,28.8962926712336,98.3732704907015,9.91833002529667,19.4399268495815,NA,58.6777862785581,1263.05993010088,NA,NA,0.111459428888039,0.00186257293364815,6.5401925470225,24.4567852429005,4.94538019194687,9.69294517621587,NA,35.4364852182561,122.830055733602,11.0828721788895,21.7224294706233
"SC",2005,"SKMA",287,159,NA,0.70478762612765,0.0585206844085077,112.061232554296,1479.46142253148,38.4637676590773,75.3889846117916,NA,84.2026233097309,2600.92458456198,NA,NA,0.111459428888039,0.00186257293364815,9.38517630497729,50.3620235918117,7.09662057544376,13.9093763278698,NA,121.446408859274,1529.8234461233,39.1129575220706,76.6613967432583
"SC",2006,"SKMA",303,112,69,NA,NA,69,0,0,0,NA,88.8968462120155,2899.00672806579,NA,NA,0.111459428888039,0.00186257293364815,9.90839170873909,56.1338249091362,7.49225099079951,14.684811941967,NA,78.9083917087391,56.1338249091362,7.49225099079951,14.684811941967
"SC",2007,"SKMA",1148,179,157,NA,NA,157,0,0,0,NA,336.810493238924,41614.7933529917,NA,NA,0.111459428888039,0.00186257293364815,37.5407052199092,805.792377468988,28.386482301775,55.6375053114791,NA,194.540705219909,805.792377468988,28.386482301775,55.6375053114791
"SC",2008,"SKMA",1130,88,59,NA,NA,59,0,0,0,NA,331.529492473853,40320.0306186452,NA,NA,0.111459428888039,0.00186257293364815,36.9520878906771,780.721726916491,27.9413980844998,54.7651402456197,NA,95.9520878906771,780.721726916491,27.9413980844998,54.7651402456197
"SC",2009,"SKMA",810,89,76,NA,NA,76,0,0,0,NA,237.64503442816,20717.3405034796,NA,NA,0.111459428888039,0.00186257293364815,26.4877798154411,401.152419946675,20.0287897773848,39.2564279636743,NA,102.487779815441,401.152419946675,20.0287897773848,39.2564279636743
"SC",2010,"SKMA",644,244,80,NA,NA,80,0,0,0,NA,188.942471816957,13095.9105792579,NA,NA,0.111459428888039,0.00186257293364815,21.0594200014125,253.577732112489,15.9241242180689,31.2112834674151,NA,101.059420001412,253.577732112489,15.9241242180689,31.2112834674151
"SC",2011,"SKMA",689,137,77,NA,NA,77,0,0,0,NA,161.994954591322,13094.4023311972,NA,NA,0.111459428888039,0.00186257293364815,18.0558651214926,235.942033901724,15.3604047440725,30.106393298382,NA,95.0558651214926,235.942033901724,15.3604047440725,30.106393298382
"SC",2012,"SKMA",918,350,107,NA,NA,107,0,0,0,NA,591,113950.990644289,NA,NA,0.111459428888039,0.00186257293364815,65.8725224728311,2278.43980337344,47.7330053880272,93.5566905605334,NA,172.872522472831,2278.43980337344,47.7330053880272,93.5566905605334
"SC",2013,"SKMA",1035,167,113,NA,NA,113,0,0,0,NA,209.797297297297,18918.407507864,NA,NA,0.111459428888039,0.00186257293364815,23.3838869390109,352.245127552199,18.7681945735918,36.7856613642398,NA,136.383886939011,352.245127552199,18.7681945735918,36.7856613642398
"SC",2014,"SKMA",653,96,49,NA,NA,49,0,0,0,NA,219.902635104958,18177.0150373466,NA,NA,0.111459428888039,0.00186257293364815,24.5102221197734,349.741541368564,18.7013780606822,36.6547009989371,NA,73.5102221197734,349.741541368564,18.7013780606822,36.6547009989371
"SC",2015,"SKMA",619,72,68,NA,NA,68,0,0,0,NA,281.780946948089,62212.4072839494,NA,NA,0.111459428888039,0.00186257293364815,31.4071434183648,1036.64181694447,32.1969224762937,63.1059680535356,NA,99.4071434183649,1036.64181694447,32.1969224762937,63.1059680535356
"SC",2016,"SKMA",804,91,88,NA,NA,88,0,0,0,NA,94.4187898089173,4384.85633984141,NA,NA,0.111459428888039,0.00186257293364815,10.5238643884017,79.2457469228457,8.90200802756578,17.4479357340289,NA,98.5238643884017,79.2457469228457,8.90200802756578,17.4479357340289
"SC",2017,"SKMA",666,59,51,NA,NA,51,0,0,0,NA,229.248134328358,18017.1171281788,NA,NA,0.111459428888039,0.00186257293364815,25.5518661258873,355.275496437655,18.8487531799229,36.943556232649,NA,76.5518661258873,355.275496437655,18.8487531799229,36.943556232649
"SC",2018,"SKMA",671,72,71,NA,NA,71,0,0,0,NA,107.642453798768,4325.82548085818,NA,NA,0.111459428888039,0.00186257293364815,11.9977664245178,83.3792214581221,9.13122234194974,17.8971957902215,NA,82.9977664245178,83.3792214581221,9.13122234194974,17.8971957902215
"SC",2019,"SKMA",716,128,120,NA,NA,120,0,0,0,NA,230.324412889132,30814.6911022494,NA,NA,0.115469310064831,0.00195171336933429,26.5954010473953,574.535796385875,23.969476347761,46.9801736416116,NA,146.595401047395,574.535796385875,23.969476347761,46.9801736416116
"SC",2020,"SKMA",302,47,46,NA,NA,46,0,0,0,NA,57.128003494976,816.944726512398,NA,NA,0.117925881446823,0.00190080646870614,6.73687016744221,19.1171953876556,4.37232151009685,8.56975015978982,NA,52.7368701674422,19.1171953876556,4.37232151009685,8.56975015978982
"SC",2021,"SKMA",1622,194,162,NA,NA,162,0,0,0,NA,253.318459370596,10922.5639907573,NA,NA,0.116797807321254,0.00178878938483244,29.5870406084839,283.327858765306,16.8323456109155,32.9913973973944,NA,191.587040608484,283.327858765306,16.8323456109155,32.9913973973944
"SC",2022,"SKMA",1321,209,190,NA,NA,190,0,0,0,NA,545.532423208191,60958.7938650122,NA,NA,0.118387961684198,0.00162132962011795,64.584471616259,1435.73185721523,37.8910524690887,74.2664628394139,NA,254.584471616259,1435.73185721523,37.8910524690887,74.2664628394139
"SC",2023,"SKMA",1383,132,122,NA,NA,122,0,0,0,NA,59.9276681841168,1542.75327606148,NA,NA,0.118387961684198,0.00162132962011795,7.09471448480455,29.9468155560412,5.47236836808718,10.7258420014509,NA,129.094714484805,29.9468155560412,5.47236836808718,10.7258420014509
"SC",2024,"SKMA",444,58,46,NA,NA,46,0,0,0,NA,33.1599109131402,387.831707221386,NA,NA,0.116711632005993,0.00157653875094336,3.87014731984591,7.62785204899326,2.76185663078178,5.41323899633228,NA,49.8701473198459,7.62785204899326,2.76185663078178,5.41323899633228
"SC",2022,"SOKO2SAP",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",2023,"SOKO2SAP",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",2024,"SOKO2SAP",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",1998,"WKMA",148,31,NA,0.744707827407789,0.0044922308591158,23.0859426496414,4.31703385561028,2.07774730311708,4.07238471410947,NA,42.6866041625117,681.090329904363,NA,NA,0.161656414419809,0.00127797546481349,6.90056337266933,20.9978697048025,4.58234325479906,8.98139277940616,NA,29.9865060223108,25.3149035604128,5.03139181145861,9.86152795045888
"SC",1999,"WKMA",228,5,NA,0.744707827407789,0.0044922308591158,3.72353913703894,0.112305771477895,0.335120532760819,0.656836244211205,NA,65.7604442503559,1616.40794876499,NA,NA,0.161656414419809,0.00127797546481349,10.6305976281663,49.8335125426612,7.05928555469045,13.8361996871933,NA,14.3541367652052,49.9458183141391,7.06723554964309,13.8517816773005
"SC",2000,"WKMA",386,78,NA,0.744707827407789,0.0044922308591158,58.0872105378075,27.3307325468605,5.22788031106877,10.2466454096948,NA,111.331278423848,4632.93164693346,NA,NA,0.161656414419809,0.00127797546481349,17.9974152827727,142.832295221729,11.9512465969759,23.4244433300728,NA,76.0846258205802,170.163027768589,13.0446551418038,25.5675240779355
"SC",2001,"WKMA",1182,24,NA,0.744707827407789,0.0044922308591158,17.8729878577869,2.5875249748507,1.60857855725193,3.15281397221378,NA,340.915987297898,43442.6427171888,NA,NA,0.161656414419809,0.00127797546481349,55.1112561249672,1339.32741569816,36.5968224808952,71.7297720625546,NA,72.9842439827541,1341.91494067301,36.6321571938237,71.7990280998944
"SC",2002,"WKMA",880,69,NA,0.744707827407789,0.0044922308591158,51.3848400911374,21.3875111202503,4.6246633520993,9.06434017011463,NA,253.812240966286,24079.4535919439,NA,NA,0.161656414419809,0.00127797546481349,41.0303768104663,742.364421995938,27.2463652988052,53.4028759856583,NA,92.4152169016037,763.751933116189,27.6360621854162,54.1666818834157
"SC",2003,"WKMA",1107,149,NA,0.744707827407789,0.0044922308591158,110.961466283761,99.7320173032299,9.9865918762724,19.5737200774939,NA,319.284262215544,38104.5226301576,NA,NA,0.161656414419809,0.00127797546481349,51.6143490104388,1174.75431117058,34.274689074747,67.1783905865042,NA,162.575815294199,1274.48632847381,35.6999485780276,69.9718992129341
"SC",2004,"WKMA",810,94,NA,0.744707827407789,0.0044922308591158,70.0025357763321,39.6933518711472,6.30026601590339,12.3485213911706,NA,233.622630889422,20400.9936746828,NA,NA,0.161656414419809,0.00127797546481349,37.7665968369065,628.958286765929,25.0790407864003,49.1549199413446,NA,107.769132613239,668.651638637076,25.8582992216634,50.6822664744602
"SC",2005,"WKMA",1266,133,NA,0.744707827407789,0.0044922308591158,99.0461410452359,79.4630716668994,8.91420617143778,17.471844096018,NA,365.143519390134,49836.633162719,NA,NA,0.161656414419809,0.00127797546481349,59.027792093239,1536.45277833229,39.1976118957812,76.8273193157311,NA,158.073933138475,1615.91584999919,40.198455816103,78.7889733995619
"SC",2006,"WKMA",737,155,118,NA,NA,118,0,0,0,NA,212.567751809264,16889.4792459744,NA,NA,0.161656414419809,0.00127797546481349,34.3629405787655,520.699045365589,22.8188309377494,44.7249086379888,NA,152.362940578766,520.699045365589,22.8188309377494,44.7249086379888
"SC",2007,"WKMA",1645,337,242,NA,NA,242,0,0,0,NA,474.455836806296,84142.0498529699,NA,NA,0.161656414419809,0.00127797546481349,76.6988293786557,2594.08146310894,50.9321260415166,99.8269670413726,NA,318.698829378656,2594.08146310894,50.9321260415166,99.8269670413726
"SC",2008,"WKMA",1196,296,211,NA,NA,211,0,0,0,NA,344.95390931327,44477.8353424251,NA,NA,0.161656414419809,0.00127797546481349,55.7640121196792,1371.24218369543,37.0302873833762,72.5793632714174,NA,266.764012119679,1371.24218369543,37.0302873833762,72.5793632714174
"SC",2009,"WKMA",1849,332,249,NA,NA,249,0,0,0,NA,533.294129030298,106305.346099679,NA,NA,0.161656414419809,0.00127797546481349,86.2104167301729,3277.37116255699,57.2483289062396,112.20672465623,NA,335.210416730173,3277.37116255699,57.2483289062396,112.20672465623
"SC",2010,"WKMA",1266,473,317,NA,NA,317,0,0,0,NA,365.143519390134,49836.633162719,NA,NA,0.161656414419809,0.00127797546481349,59.027792093239,1536.45277833229,39.1976118957812,76.8273193157311,NA,376.027792093239,1536.45277833229,39.1976118957812,76.8273193157311
"SC",2011,"WKMA",1366,249,163,NA,NA,163,0,0,0,NA,321.168516649849,51469.3443018351,NA,NA,0.161656414419809,0.00127797546481349,51.9189508261432,1542.63661810356,39.2764129994525,76.981769478927,NA,214.918950826143,1542.63661810356,39.2764129994525,76.981769478927
