"","Region","year","RptArea","Log_rfrel","Gui_Nonpelrel","gui_pDSRinNonpel","gui_var_pDSRinNonpel","GuiDSR","var_GuiDSR","sqrt_GuiDSR","GuiDSR_UPRLWR95","blank","PRIV_rfrel","var_PRIV_rfrel","priv_pDSR","priv_var_pDSR","Priv_DSR","var_PrivDSR","sqrt_PrivDSR","PrivDSR_UPRLWR95","blank2","TotalDSRrel","var_totalDSRrel","sqrt_totalDSR","TotalDSR_UPRLWR95"
"268","SE",2009,"NSEI",1738,306,0.875420875,0.000368443,267.87878775,34.499528748,5.87362994646411,11.5123146950697,NA,2501.39487409846,1400861.25281166,0.561085973,0.001119402,1403.49757679075,449587.792857109,670.513081794165,1314.20564031656,NA,1671.37636454075,449622.292385857,670.538807516655,1314.25606273264
"269","SE",2010,"NSEI",1607,533,0.912144703,0.000207608,486.173126699,58.979149112,7.67978835072947,15.0523851674298,NA,2312.85475412901,1197642.86736942,0.540342298,0.000608756,1249.7332527863,353661.036264233,594.694069471214,1165.60037616358,NA,1735.9063794853,353720.015413345,594.743655210667,1165.69756421291
"270","SE",2011,"NSEI",1442,429,0.866666667,0.000454943,371.800000143,83.728164663,9.15030953919046,17.9346066968133,NA,1731.91590013141,874226.185743456,0.425287356,0.000704375,736.561933981246,160849.287911328,401.060204846265,786.078001498679,NA,1108.36193412425,160933.016075991,401.164574801902,786.282566611729
"271","SE",2012,"NSEI",1202,549,0.876923077,0.000333114,481.430769273,100.400892714,10.0200245864968,19.6392481895337,NA,2392.91011904762,3409167.61911695,0.344357977,0.000440108,824.017687738067,408287.802568031,638.974023390647,1252.38908584567,NA,1305.44845701107,408388.203460745,639.052582704072,1252.54306209998
"272","SE",2013,"NSEI",940,281,0.700315457,0.000664157,196.788643417,52.442500877,7.24171946964255,14.1937701604994,NA,1650.46132500867,967135.274607714,0.266531027,0.000199076,439.899151978342,69438.9390243593,263.512692340159,516.484876986712,NA,636.687795395342,69491.3815252363,263.612180153415,516.679873100693
"273","SE",2014,"NSEI",1454,428,0.769470405,0.00055433,329.33333334,101.54438672,10.0769234749501,19.7507700109022,NA,1367.71820486059,1884001.59703225,0.341050757,0.000200299,466.461329130386,219890.865252447,468.92522351911,919.093438097455,NA,795.794662470386,219992.409639167,469.033484560716,919.305629739003
"274","SE",2015,"NSEI",1252,404,0.871910112,0.000251538,352.251685248,41.055026208,6.40741962165738,12.5585424584485,NA,1286.32760649565,807027.488687697,0.3125,0.000176826,401.977377029889,79246.564779625,281.507663802649,551.755021053191,NA,754.229062277889,79287.619805833,281.580574269308,551.897925567843
"275","SE",2016,"NSEI",1537,554,0.670781893,0.000455327,371.613168722,139.747141532,11.8214695166041,23.170080252544,NA,1900.11878574571,2125067.19137228,0.308924485,0.00016297,586.993217325319,203739.096873017,451.374674603058,884.694362221994,NA,958.606386047319,203878.844014549,451.529449775481,884.997721559943
"276","SE",2017,"NSEI",1943,752,0.725978648,0.000710477,545.935943296,401.777585408,20.0443903725706,39.2870051302383,NA,3475.21715462704,5155138.9606057,0.23880597,0.000159734,829.902603571351,296741.346309299,544.739705097121,1067.68982199036,NA,1375.83854686735,297143.123894707,545.108359773272,1068.41238515561
"277","SE",2018,"NSEI",3774,2103,0.829545455,0.000268311,1744.534091865,1186.634643399,34.4475636787132,67.5172248102779,NA,8251.05514157973,44703940.9758877,0.326173429,0.000174988,2691.27494839714,4775748.12619844,2185.34851366972,4283.28308679265,NA,4435.80904026214,4776934.76084184,2185.61999461065,4283.81518943687
"278","SE",2019,"NSEI",5817,2821,0.523291925465838,0.000387958765486927,1476.20652173913,3087.39176205435,NA,NA,NA,13496.7635937761,92145960.9024565,0.247876857749469,9.90089862675086e-05,3345.53534941266,5688877.44965272,2385.13677797579,4674.86808483254,NA,4821.74187115179,5691964.84141477,2385.7839050121,4676.13645382371
"279","SE",2020,"NSEI",981,667,0.818939745553861,0.0157796646475232,546.232810284425,7020.19922537195,83.7866291562798,164.221793146308,NA,1027.44457274827,570222.900891816,0.375803199884445,0.0129466919994112,386.116958142706,101581.042168667,318.717809619524,624.686906854267,NA,932.349768427131,108601.241394039,329.547024556495,645.91216813073
"280","SE",2021,"NSEI",2631,1692,0.818939745553861,0.0157796646475232,1385.64604947713,45175.0338514669,212.544192702287,416.586617696482,NA,3605.83650329188,6142269.49874339,0.375803199884445,0.0129466919994112,1355.08489619723,1115316.41070864,1056.08541828237,2069.92741983344,NA,2740.73094567436,1160491.44456011,1077.2610846773,2111.4317259675
"281","SE",2022,"NSEI",3759,2525,0.124031007751938,3.75033886323703e-05,313.178294573643,239.107542149256,15.4631026042401,30.3076811043105,NA,10507.2516697456,89964495.3628392,0.375803199884445,0.0121338426718627,3948.65879948157,15136729.4318626,3890.59499715179,7625.56619441751,NA,4261.83709405522,15136968.5394047,3890.62572594753,7625.62642285715
"282","SE",2023,"NSEI",4303,2616,0.0769230769230769,4.07377608489749e-05,201.230769230769,278.787073908482,16.6969180961183,32.7259594683918,NA,6087.11533386118,22346441.7684419,0.375803199884445,0.0121338426718627,2287.5574205307,3876687.43929843,1968.93053186201,3859.10384244955,NA,2488.78818976147,3876966.22637234,1969.00132716368,3859.24260124082
"283","SE",1999,"NSEO",1134,236,0.915492906,0.003095375,216.056325816,172.400006,13.1301182782182,25.7350318253077,NA,722.837895387813,286195.987094234,0.328283627,0.022094531,237.295846030958,48711.0212811586,220.70573459056,432.583239797497,NA,453.352171846958,48883.4212871586,221.095954931696,433.348071666124
"284","SE",2000,"NSEO",2094,464,0.915492906,0.003095375,424.788708384,666.421856,25.8151478012426,50.5976896904355,NA,1334.76415603358,975867.344812991,0.328283627,0.022094531,438.181218332297,166094.205175286,407.546568106377,798.7912734885,NA,862.969926716298,166760.627031286,408.363351724033,800.392169379104
"285","SE",2001,"NSEO",1662,370,0.915492906,0.003095375,338.73237522,423.7568375,20.585354927715,40.3472956583214,NA,1059.39733874298,614751.31977698,0.328283627,0.022094531,347.782800796695,104631.67189838,323.468193024259,633.997658327548,NA,686.515176016695,105055.42873588,324.122552032221,635.280201983152
"286","SE",2002,"NSEO",2182,380,0.915492906,0.003095375,347.88730428,446.97215,21.1417158717073,41.4377631085463,NA,1390.85739659277,1059612.13514152,0.328283627,0.022094531,456.595710793254,180347.704343099,424.673644511994,832.360343243508,NA,804.483015073254,180794.676493099,425.199572545763,833.391162189695
"287","SE",2003,"NSEO",2025,402,0.915492906,0.003095375,368.028148212,500.2249815,22.3657099484903,43.8367914990411,NA,1290.78195604967,912614.754764778,0.328283627,0.022094531,423.742582198139,155328.511738388,394.117383197428,772.470071066959,NA,791.770730410139,155828.736719888,394.751487292814,773.712915093914
"288","SE",2004,"NSEO",2356,428,0.915492906,0.003095375,391.830963768,567.023174,23.8122484028703,46.6720068696258,NA,1501.76903133482,1235344.26420461,0.328283627,0.022094531,493.006184522871,210257.597788799,458.538545586736,898.735549350002,NA,884.837148290871,210824.620962799,459.156423196713,899.946589465558
"289","SE",2005,"NSEO",2502,474,0.915492906,0.003095375,433.943637444,695.4564735,26.3715087452349,51.6881571406604,NA,1594.83281680803,1393195.43125415,0.328283627,0.022094531,523.557501560367,237124.122492634,486.9539223506,954.429687807176,NA,957.501139004367,237819.578966134,487.667488116784,955.828276708897
"290","SE",2006,"NSEO",1591,183,0.988095238,2.81e-05,180.821428554,0.9410409,0.970072626147135,1.90134234724839,NA,1014.14029238272,563349.34041902,0.560606061,0.003789645,568.533194614067,183081.425150837,427.880152789116,838.645099466667,NA,749.354623168068,183082.366191737,427.88125244247,838.647254787242
"291","SE",2007,"NSEO",1002,179,0.986970684,2.1e-05,176.667752436,0.672861,0.820281049397095,1.60775085681831,NA,638.698034549019,223446.148878002,0.639344262,0.003843053,408.347923539593,93762.522240709,306.206665898554,600.165065161167,NA,585.015675975593,93763.195101709,306.20776460062,600.167218617216
"292","SE",2008,"NSEO",576,113,0.946317104,6.35e-05,106.933832752,0.8108315,0.900461825953771,1.76490517886939,NA,367.15575638746,73838.4204546475,0.277227723,0.002003725,101.785754329638,6092.92807002731,78.0572102372824,152.992132065074,NA,208.719587081638,6093.73890152731,78.0624038928299,153.002311629947
"293","SE",2009,"NSEO",406,46,0.970845481,8.28e-05,44.658892126,0.1752048,0.418574724511646,0.820406460042825,NA,258.793814398106,36685.0823268177,0.448717949,0.003212599,116.125429610605,7719.47636697065,87.8605506867027,172.206679345937,NA,160.784321736605,7719.65157177065,87.8615477428588,172.208633576003
"294","SE",2010,"NSEO",591,210,0.947169811,9.46e-05,198.90566031,4.17186,2.04251315785236,4.00332578939062,NA,376.71710421005,77734.2464036571,0.425925926,0.001518714,160.453581450704,14435.5802021612,120.148159378998,235.490392382837,NA,359.359241760704,14439.7520621612,120.165519439485,235.52441810139
"295","SE",2011,"NSEO",681,192,0.922302158,0.000103258,177.082014336,3.806502912,1.95102611771345,3.82401119071835,NA,321.754061371841,136323.348658868,0.375757576,0.001430267,120.901526169238,19591.0537618926,139.968045502867,274.337369185619,NA,297.983540505238,19594.8602648046,139.981642599323,274.364019494673
"296","SE",2012,"NSEO",537,302,0.901055409,0.000117774,272.118733518,10.741459896,3.27741664974107,6.4237366334925,NA,178.100502512563,39771.1686590069,0.287937743,0.000800897,51.2818567206332,3354.61066553471,57.9190009024216,113.521241768746,NA,323.400590238633,3365.35212543071,58.0116550826703,113.702843962034
"297","SE",2013,"NSEO",622,271,0.868102288,0.000154314,235.255720048,11.332974474,3.3664483471457,6.59823876040557,NA,369.632039174537,242983.446037402,0.277777778,0.000657762,102.675566519512,18998.4165996795,137.834743804599,270.156097857014,NA,337.931286567512,19009.7495741535,137.875848407738,270.236662879166
"298","SE",2014,"NSEO",484,190,0.875,0.000132898,166.25,4.7976178,2.19034650226853,4.29307914444633,NA,438.814760147602,485417.4002368,0.16745283,0.00032958,73.4807734324871,13834.7697361375,117.621297969957,230.537744021116,NA,239.730773432487,13839.5673539375,117.641690543521,230.577713465301
"299","SE",2015,"NSEO",387,191,0.903455285,8.87e-05,172.559959435,3.2358647,1.79885093879398,3.52574784003621,NA,256.628875110717,162065.57835954,0.3514377,0.000730542,90.1890616224978,20182.9775370195,142.066806598232,278.450940932535,NA,262.749021057498,20186.2134017195,142.078194673635,278.473261560326
"300","SE",2016,"NSEO",451,305,0.930481283,8.66e-05,283.796791315,8.055965,2.83830319028817,5.56307425296481,NA,306.772750642673,130376.228369244,0.258964143,0.000383037,79.4431424659326,8829.33269225099,93.9645289045339,184.170476652886,NA,363.239933780933,8837.38865725099,94.0073861845493,184.254476921717
"301","SE",2017,"NSEO",643,460,0.918060201,0.000126006,422.30769246,26.6628696,5.16361013245578,10.1206758596133,NA,366.29622711991,282388.676637402,0.169590643,0.000275058,62.1204126857397,8236.35543117007,90.7543686616246,177.878562576784,NA,484.42810514574,8263.01830077007,90.9011457615913,178.166245692719
"302","SE",2018,"NSEO",1904,1468,0.882042254,0.000183499,1294.838028872,395.444748976,19.8857926413809,38.9761535771066,NA,2143.61695244257,7364744.46096053,0.18895966,0.000326072,405.057130503785,266863.515750392,516.588342638887,1012.51315157222,NA,1699.89515937579,267258.960499368,516.970947442279,1013.26305698687
"303","SE",2019,"NSEO",2929,2174,0.751252086811352,0.00031249563356679,1633.22203672788,1476.94061303152,NA,NA,NA,1472.38213132401,2584682.05001785,0.114942528735632,0.000167320302341267,169.239325439541,34943.4683060349,186.931720973287,366.386173107643,NA,1802.46136216742,36420.4089190664,190.841318689288,374.048984631004
"304","SE",2020,"NSEO",905,745,0.913653520169121,0.00369600400224742,680.671872525995,2051.37462134737,45.2921033001049,88.7725224682056,NA,835.79989154013,610822.333344612,0.32461732304618,0.0234830237136555,271.315123394045,95114.5530887778,308.406473811394,604.476688670332,NA,951.98699592004,97165.9277101252,311.714497112542,610.960414340583
"305","SE",2021,"NSEO",1844,1280,0.913653520169121,0.00369600400224742,1169.47650581647,6055.53295728217,77.817304998838,152.521917797722,NA,2451.47919946031,3504073.34170633,0.32461732304618,0.0234830237136555,795.792615232198,592660.001959876,769.844141342828,1508.89451703194,NA,1965.26912104867,598715.534917159,773.767106380957,1516.58352850667
"306","SE",2022,"NSEO",2833,2369,0,0,0,0,0,0,NA,1656.48045178106,4381711.85886828,0.32461732304618,0.0214632542641172,537.722249935495,614668.458740365,784.00794558497,1536.65557334654,NA,537.722249935495,614668.458740365,784.00794558497,1536.65557334654
"307","SE",2023,"NSEO",2146,1784,0.0578034682080925,2.05595421937367e-05,103.121387283237,65.4339503201493,8.08912543604989,15.8546858546578,NA,5478.57856673241,65008468.841042,0.32461732304618,0.0214632542641172,1778.44150843085,8889867.90964255,2981.58815225084,5843.91277841164,NA,1881.56289571409,8889933.34359287,2981.59912523345,5843.93428545756
"308","SE",1999,"SSEI",6832,2497,0.827732131,0.001072371,2066.847131107,6686.242836339,81.7694492847971,160.268120598202,NA,12089.4871674675,29974833.1275917,0.709542718,0.001904978,8578.00758403104,15426380.5669129,3927.64313130826,7698.18053736418,NA,10644.854715138,15433066.8097493,3928.49421658595,7699.84866450846
"309","SE",2000,"SSEI",9811,4406,0.827732131,0.001072371,3646.987769186,20817.762354156,144.283617760839,282.795890811245,NA,17360.9424180363,61814108.4966732,0.709542718,0.001904978,12318.330270335,31812285.9271691,5640.2381090845,11054.8666938056,NA,15965.318039521,31833103.6895232,5642.08327566363,11058.4832203007
"310","SE",2001,"SSEI",8166,3755,0.827732131,0.001072371,3108.134151905,15120.457909275,122.965271151147,241.011931456247,NA,14450.0515529186,42823268.2972474,0.709542718,0.001904978,10252.928854098,22038756.0144336,4694.54534693548,9201.30887999354,NA,13361.063006003,22053876.4723429,4696.15549916555,9204.46477836448
"311","SE",2002,"SSEI",8332,3524,0.827732131,0.001072371,2916.928029644,13317.320763696,115.400696547707,226.185365233506,NA,14743.7949472101,44582003.4573982,0.709542718,0.001904978,10461.3523404781,22943879.2483616,4789.97695697605,9388.35483567306,NA,13378.2803701221,22957196.5691253,4791.36687899447,9391.07908282917
"312","SE",2003,"SSEI",8078,3456,0.827732131,0.001072371,2860.642244736,12808.330592256,113.173895365742,221.820834916855,NA,14294.3321631737,41905280.9154796,0.709542718,0.001904978,10142.4392950531,21566318.9320821,4643.95509582964,9102.15198782609,NA,13003.0815397891,21579127.2626743,4645.3339236996,9104.85449045122
"313","SE",2004,"SSEI",6002,2841,0.827732131,0.001072371,2351.586984171,8655.407677251,93.0344434994427,182.347509258908,NA,10620.77019601,23134123.0277688,0.709542718,0.001904978,7535.89015213031,11905847.294931,3450.48508110541,6762.9507589666,NA,9887.47713630131,11914502.7026083,3451.73908379649,6765.40860424113
"314","SE",2005,"SSEI",9401,4674,0.827732131,0.001072371,3868.819980294,23427.312840396,153.059834183877,299.997275000399,NA,16635.4316249067,56755658.1267507,0.709542718,0.001904978,11803.5493702394,29208982.6776361,5404.53353006864,10592.8857189345,NA,15672.3693505334,29232409.9904765,5406.70047168109,10597.1329244949
"315","SE",2006,"SSEI",6626,3077,0.806709265,0.000249487,2482.244408405,2362.125202423,48.6016995836874,95.2593311840273,NA,11724.9622323829,28194469.1317464,0.751842752,0.000152931,8815.32787189081,15962753.7068457,3995.3415006537,7830.86934128124,NA,11297.5722802958,15965115.8320481,3995.63709964358,7831.44871530141
"316","SE",2007,"SSEI",3895,1932,0.788063337,0.000203682,1522.538367084,760.268321568,27.5729635978435,54.0430086517732,NA,6892.35253473156,9742624.91219345,0.764927718,0.00011309,5272.15149604373,5707024.34403707,2388.93791129805,4682.31830614417,NA,6794.68986312773,5707784.61235863,2389.09702866138,4682.63017617631
"317","SE",2008,"SSEI",3127,1315,0.878472222,0.000185667,1155.19097193,321.060018075,17.918147730025,35.119569550849,NA,5533.34695150336,6279380.80584807,0.719035744,0.000168073,3978.67424208435,3252719.18962899,1803.5296475603,3534.91810921819,NA,5133.86521401435,3253040.24964707,1803.61865416364,3535.09256216074
"318","SE",2009,"SSEI",1615,726,0.886456908,0.000137878,643.567715208,72.672184728,8.52479822212819,16.7086045153713,NA,2857.80470952284,1674966.4483188,0.71950048,0.000194057,2056.19186024795,869008.118391292,932.206049321336,1827.12385666982,NA,2699.75957545595,869080.79057602,932.245027112518,1827.20025314054
"319","SE",2010,"SSEI",3026,1842,0.825788752,0.000197612,1521.102881184,670.490401968,25.8938294187631,50.7519056607756,NA,5354.6235610007,5880292.18266293,0.773500448,0.000156987,4141.80372330539,3523620.37858693,1877.13089010514,3679.17654460608,NA,5662.90660448939,3524290.8689889,1877.30947608243,3679.52657312157
"320","SE",2011,"SSEI",1401,557,0.837320574,0.000163132,466.387559718,50.611539868,7.11417879083735,13.9437904300412,NA,3027.67548500882,2492666.77727787,0.719407638,0.000157457,2178.1328693007,1291908.95167512,1136.62172760999,2227.77858611559,NA,2644.5204290187,1291959.56321499,1136.64399141288,2227.82222316924
"321","SE",2012,"SSEI",1982,1213,0.856429463,0.000153698,1038.848938619,226.146472562,15.0381671942428,29.4748077007159,NA,3308.38808399805,3537724.22884366,0.715509854,0.000174576,2367.18427495678,1813681.72363188,1346.73001140981,2639.59082236323,NA,3406.03321357578,1813907.87010444,1346.81397011779,2639.75538143087
"322","SE",2013,"SSEI",2044,1461,0.828148148,0.000211155,1209.924444228,450.714781755,21.2300443182533,41.6108868637765,NA,7891.83511569123,27499452.4149664,0.697008275,0.000134514,5500.67438057237,13371875.4320017,3656.75750248793,7167.24470487634,NA,6710.59882480037,13372326.1467835,3656.81912962393,7167.3654940629
"323","SE",2014,"SSEI",2308,1518,0.780042164,0.000120658,1184.104004952,278.035125192,16.6743853017735,32.6817951914761,NA,4717.29985625299,4505262.42049858,0.670035371,0.000111773,3160.75775930272,2025616.6848448,1423.24161154907,2789.55355863618,NA,4344.86176425472,2025894.71996999,1423.33928491066,2789.7449984249
"324","SE",2015,"SSEI",3002,1949,0.797106691,5.85e-05,1553.560940759,222.2181585,14.9069835479885,29.2176877540575,NA,3368.36087874287,2306053.7852345,0.75708502,9.31e-05,2550.13556325026,1323049.66084164,1150.2389581481,2254.46835797029,NA,4103.69650400926,1323271.87900014,1150.33555061127,2254.65767919809
"325","SE",2016,"SSEI",2634,1765,0.80009298,7.44e-05,1412.1641097,231.77274,15.2240842089106,29.8392050494647,NA,4684.43475395431,6607012.86980885,0.694041062,0.000106387,3251.19007150415,3185589.27121363,1784.82191582623,3498.25095501942,NA,4663.35418120415,3185821.04395363,1784.88684345917,3498.37821317997
"326","SE",2017,"SSEI",5303,4290,0.822570533,9.16e-05,3528.82758657,1685.81556,41.0586843432665,80.4750213128024,NA,10269.3015873016,20444681.1364535,0.669157609,0.0001505,6871.78129625863,9173502.27059506,3028.77900656272,5936.40685286293,NA,10400.6088828286,9175188.08615506,3029.05729331009,5936.95229488778
"327","SE",2018,"SSEI",12062,9955,0.854961832,0.000237098,8511.14503756,23496.89192345,153.286959404412,300.442440432648,NA,12472.5408715466,23037083.0643625,0.632468316,0.00014037,7888.48692126823,9240276.02525761,3039.78223319658,5957.9731770653,NA,16399.6319588282,9263772.91718106,3043.64467656477,5965.54356606695
"328","SE",2019,"SSEI",10177,7980,0.831491712707182,0.000388125330765814,6635.30386740332,24715.9763132993,NA,NA,NA,31355.5099459887,212502944.559874,0.602549246813441,0.000277823262155448,18893.2389014068,77484693.1743004,8802.53901861846,17252.9764764922,NA,25528.5427688102,77509409.1506137,8803.94281845434,17255.7279241705
"329","SE",2020,"SSEI",3720,2149,0.82811818451746,0.00107223149574937,1779.62597852802,4951.78056590124,70.3688891904742,137.923022813329,NA,13535.2343234323,34670924.6961691,0.706147823914608,0.00249604548026786,9557.87626366606,17832296.697513,4222.83041306574,8276.74760960886,NA,11337.5022421941,17837248.4780789,4223.41668298061,8277.89669864199
"330","SE",2021,"SSEI",7202,4530,0.82811818451746,0.00107223149574937,3751.37537586409,22003.1553011232,148.334605878477,290.735827521816,NA,12951.3090909091,28811633.1780355,0.706147823914608,0.00249604548026786,9145.53873139093,14857362.4484229,3854.52493161257,7554.86886596064,NA,12896.914107255,14879365.603724,3857.37807373403,7560.46102451869
"331","SE",2022,"SSEI",9134,7338,0.0630841121495327,2.72245540966549e-05,462.911214953271,1465.93998267968,38.2875956764026,75.043687525749,NA,19197.2716865418,54618995.2612839,0.706147823914608,0.00231598136978906,13556.111626549,28215492.5205667,5311.82572385114,10411.1784187482,NA,14019.0228415023,28216958.4605493,5311.96371039462,10411.4488723734
"332","SE",2023,"SSEI",14863,11449,0.0545977011494253,2.62547264387708e-05,625.08908045977,3441.45906595823,58.6639503098643,114.981342607334,NA,17899.134692262,56781394.6365571,0.706147823914608,0.00231598136978906,12639.4350128953,29187240.788917,5402.52170647347,10588.942544688,NA,13264.524093355,29190682.247983,5402.84020196627,10589.5667958539
"333","SE",1999,"SSEO",4102,1139,0.944530268,0.000915486,1075.819975252,1187.679213006,34.4627220777175,67.5469352723264,NA,3939.31612740195,8165677.14429935,0.336687106,0.004451475,1326.31694655409,1031074.76128195,1015.41851533343,1990.22029005352,NA,2402.13692180609,1032262.44049495,1016.00316952997,1991.36621227875
"334","SE",2000,"SSEO",4468,1638,0.944530268,0.000915486,1547.140578984,2456.289219384,49.5609646736623,97.1394907603781,NA,4290.80069654605,9687845.88839656,0.336687106,0.004451475,1444.65726894287,1223278.0221648,1106.01899719887,2167.79723450979,NA,2991.79784792687,1225734.31138418,1107.12885943064,2169.97256448405
"335","SE",2001,"SSEO",3276,1260,0.944530268,0.000915486,1190.10813768,1453.4255736,38.1238189797402,74.7226852002908,NA,3146.07499594558,5208212.29965702,0.336687106,0.004451475,1059.24288564388,657637.591920166,810.948575385743,1589.45920775606,NA,2249.35102332388,659091.017493766,811.844207649329,1591.21464699268
"336","SE",2002,"SSEO",5386,1783,0.944530268,0.000915486,1684.097467844,2910.411472254,53.9482295562514,105.738529930253,NA,5172.39314046487,14077761.0959698,0.336687106,0.004451475,1741.47807755737,1777589.77056114,1333.26282876301,2613.19514437549,NA,3425.57554540137,1780500.18203339,1334.35384438813,2615.33353500074
"337","SE",2003,"SSEO",4577,1717,0.944530268,0.000915486,1621.758470156,2698.934206254,51.9512676096936,101.824484514999,NA,4395.477795007,10166295.2305703,0.336687106,0.004451475,1479.90069828817,1283691.51054423,1133.00110791836,2220.68217151998,NA,3101.65916844417,1286390.44475048,1134.19153794696,2223.01541437604
"338","SE",2004,"SSEO",4886,1589,0.944530268,0.000915486,1500.858595852,2311.529826606,48.078371713339,94.2336085581445,NA,4692.2229640385,11585314.236075,0.336687106,0.004451475,1579.81097046886,1462870.1207807,1209.49167867361,2370.60369020027,NA,3080.66956632086,1465181.65060731,1210.44688053929,2372.47588585702
"339","SE",2005,"SSEO",6899,2049,0.944530268,0.000915486,1935.342519132,3843.577337886,61.9965913408632,121.513319028092,NA,6625.38809433106,23097936.4730086,0.336687106,0.004451475,2230.68274360718,2916561.46993752,1707.79432893353,3347.27688470972,NA,4166.02526273918,2920405.04727541,1708.9192629482,3349.48175537847
"340","SE",2006,"SSEO",2288,738,0.962328767,0.000124578,710.198630046,67.850660232,8.23715122065875,16.1448163924912,NA,2197.25872732707,2540463.34394961,0.514705882,0.00185025,1130.94199123108,686658.397516126,828.648536785123,1624.15113209884,NA,1841.14062127708,686726.248176358,828.689476327749,1624.23137360239
"341","SE",2007,"SSEO",2461,1094,0.970031546,4.59e-05,1061.214511324,54.9347724,7.41179953857361,14.5271270956043,NA,2363.3976083706,2939166.03355471,0.350404313,0.000615192,828.144715306942,366124.557250516,605.08227312533,1185.96125532565,NA,1889.35922663094,366179.492022916,605.127665887882,1186.05022514025
"342","SE",2008,"SSEO",3407,1450,0.950980392,5.08e-05,1378.9215684,106.807,10.3347472150992,20.2561045415944,NA,3271.87958216929,5633070.15202709,0.315789474,0.000406905,1033.22513224458,568394.731270552,753.919578781817,1477.68237441236,NA,2412.14670064458,568501.538270552,753.990409932747,1477.82120346818
"343","SE",2009,"SSEO",1253,664,0.960431655,6.85e-05,637.72661892,30.201376,5.49557785860595,10.7713326028677,NA,1203.30646212449,761908.878905099,0.314984709,0.000330428,379.0231358101,76323.2670417503,276.266659301752,541.482652231434,NA,1016.7497547301,76353.4684177503,276.321313723264,541.589774897597
"344","SE",2010,"SSEO",1252,766,0.974358974,3.56e-05,746.358974084,20.8885136,4.57039534395002,8.95797487414203,NA,1202.34612177163,760693.228713503,0.408684547,0.00030903,491.380280113446,127735.131969584,357.400520382363,700.505019949432,NA,1237.73925419745,127756.020483184,357.429742023777,700.562294366604
"345","SE",2011,"SSEO",781,323,0.936605317,0.000121672,302.523517391,12.693918088,3.56285252122509,6.98319094160118,NA,1415.47260589319,1681921.93773869,0.356164384,0.00044963,504.140928746821,215014.063118834,463.696089177851,908.844334788588,NA,806.664446137821,215026.757036922,463.709776732087,908.87116239489
"346","SE",2012,"SSEO",863,245,0.948031496,7.77e-05,232.26771652,4.6639425,2.15961628536182,4.23284791930917,NA,493.636531649469,195080.357830493,0.290849673,0.000337571,143.574023811102,16650.6483167558,129.037391157586,252.913286668868,NA,375.841740331102,16655.3122592558,129.055461950496,252.948705422971
"347","SE",2013,"SSEO",1075,327,0.944444444,7.3e-05,308.833333188,7.805817,2.79388922471883,5.47602288044891,NA,1483.44714558864,829827.474327598,0.290526316,0.000434854,430.980434188582,71359.8365372401,267.132619755132,523.579934720059,NA,739.813767376582,71367.6423542401,267.147229733419,523.608570277501
"348","SE",2014,"SSEO",1870,457,0.957884427,3.96e-05,437.753183139,8.2704204,2.87583386168256,5.63663436889781,NA,1194.45308002303,1200719.78546922,0.33171521,0.000359287,396.218254274986,133065.182531764,364.78100626508,714.970772279557,NA,833.971437413986,133073.452952164,364.792342233447,714.992990777556
"349","SE",2015,"SSEO",1521,409,0.963912631,3.31e-05,394.240266079,5.5370011,2.35308331769192,4.61204330267616,NA,2340.5297542044,4360864.00248046,0.314705882,0.000317623,736.578480644138,435024.139228947,659.563597562015,1292.74465122155,NA,1130.81874672314,435029.676230047,659.567795021897,1292.75287824292
"350","SE",2016,"SSEO",1567,639,0.947423764,5.24e-05,605.403785196,21.3960204,4.62558324971025,9.06614316943208,NA,676.756130790191,858832.405936229,0.359116022,0.000637539,243.033969553485,111598.266158654,334.063266700567,654.764002733112,NA,848.437754749485,111619.662179054,334.09528907043,654.826766578043
"351","SE",2017,"SSEO",1717,1007,0.894927536,0.000113703,901.192028752,115.300413447,10.7378030083905,21.0460938964454,NA,1076.46451612903,2380506.42725509,0.27027027,0.000534483,290.936355419613,175778.203559788,419.259112673521,821.747860840102,NA,1192.12838417161,175893.503973235,419.396595090179,822.01732637675
"352","SE",2018,"SSEO",2540,1454,0.863509749,0.00016438,1255.543175046,347.51838808,18.6418450825019,36.5380163617037,NA,4677.85259326661,13242366.4240172,0.241758242,0.000288225,1130.90941928328,784101.028777046,885.494793195898,1735.56979466396,NA,2386.45259432928,784448.547165126,885.690999821679,1735.95435965049
"353","SE",2019,"SSEO",1758,939,0.948553054662379,7.85831838213341e-05,890.691318327974,69.2884434221306,NA,NA,NA,915.83646861613,563570.73882264,0.365461847389558,0.00046659856235849,334.70328772718,75926.1628177186,275.547024694005,540.07216840025,NA,1225.39460605515,75995.4512611408,275.67272491333,540.318540830128
"354","SE",2020,"SSEO",998,684,0.944530268128966,0.000917615064559204,646.058703400213,429.311713644411,20.7198386490921,40.6108837522205,NA,1799.43909626719,2655235.76226252,0.337509769398678,0.00448617592813587,607.328274428105,328903.465789528,573.501059972453,1124.06207754601,NA,1253.38697782832,329332.777503172,573.875228166517,1124.79544720637
