"YEAR","CFMU","Assemblage","USER","RelCat","avg_WtKg","SE_WtKg","var_WtKg","P_Rel","PcatSurface","PcatDRM","Mort_rate"
2022,"CI","Black","Private",4,1.68,0.146287388383278,0.107,0.00978473581213307,1,0,0.00793650793650794
2022,"CI","Black","Private",2,1.68,0.146287388383278,0.107,0.142857142857143,1,0,0.0173809523809524
1998,"CI","Black","Private",1,2,NA,NA,0.823874755381605,1,0,0.0331898238747554
1998,"CI","Black","Private",3,2,NA,NA,0.0234833659491194,1,0,0.0331898238747554
1998,"CI","Black","Private",4,2,NA,NA,0.00978473581213307,1,0,0.0331898238747554
1998,"CI","Black","Private",2,2,NA,NA,0.142857142857143,1,0,0.0331898238747554
2023,"CI","Black","Private",1,2.16666666666667,0.2185812841434,0.143333333333333,0.823874755381605,0.992874109263658,0.00712589073634207,0
2023,"CI","Black","Private",3,2.16666666666667,0.2185812841434,0.143333333333333,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2023,"CI","Black","Private",4,2.16666666666667,0.2185812841434,0.143333333333333,0.00978473581213307,1,0,0.00793650793650794
2023,"CI","Black","Private",2,2.16666666666667,0.2185812841434,0.143333333333333,0.142857142857143,1,0,0.0173809523809524
2007,"CI","Black","Private",1,2.31666666666667,0.338049963434073,0.685666666666667,0.823874755381605,1,0,0.0331898238747554
2007,"CI","Black","Private",3,2.31666666666667,0.338049963434073,0.685666666666667,0.0234833659491194,1,0,0.0331898238747554
2007,"CI","Black","Private",4,2.31666666666667,0.338049963434073,0.685666666666667,0.00978473581213307,1,0,0.0331898238747554
2007,"CI","Black","Private",2,2.31666666666667,0.338049963434073,0.685666666666667,0.142857142857143,1,0,0.0331898238747554
2014,"CI","Black","Private",1,2.04285714285714,0.197988312929109,0.548791208791209,0.823874755381605,0.992874109263658,0.00712589073634207,0
2014,"CI","Black","Private",3,2.04285714285714,0.197988312929109,0.548791208791209,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2014,"CI","Black","Private",4,2.04285714285714,0.197988312929109,0.548791208791209,0.00978473581213307,1,0,0.00793650793650794
2014,"CI","Black","Private",2,2.04285714285714,0.197988312929109,0.548791208791209,0.142857142857143,1,0,0.0173809523809524
2004,"CI","Black","Private",1,2.5,0.461880215351701,0.64,0.823874755381605,1,0,0.0331898238747554
2004,"CI","Black","Private",3,2.5,0.461880215351701,0.64,0.0234833659491194,1,0,0.0331898238747554
2004,"CI","Black","Private",4,2.5,0.461880215351701,0.64,0.00978473581213307,1,0,0.0331898238747554
2004,"CI","Black","Private",2,2.5,0.461880215351701,0.64,0.142857142857143,1,0,0.0331898238747554
2006,"CI","Black","Private",1,1.9,0.3,0.18,0.823874755381605,1,0,0.0331898238747554
2006,"CI","Black","Private",3,1.9,0.3,0.18,0.0234833659491194,1,0,0.0331898238747554
2006,"CI","Black","Private",4,1.9,0.3,0.18,0.00978473581213307,1,0,0.0331898238747554
2006,"CI","Black","Private",2,1.9,0.3,0.18,0.142857142857143,1,0,0.0331898238747554
1997,"CI","Black","Private",1,1.3,0.3,0.18,0.823874755381605,1,0,0.0331898238747554
1997,"CI","Black","Private",3,1.3,0.3,0.18,0.0234833659491194,1,0,0.0331898238747554
1997,"CI","Black","Private",4,1.3,0.3,0.18,0.00978473581213307,1,0,0.0331898238747554
1997,"CI","Black","Private",2,1.3,0.3,0.18,0.142857142857143,1,0,0.0331898238747554
2010,"CI","Black","Private",1,2.1125,0.140497627500728,0.315833333333333,0.823874755381605,1,0,0.0331898238747554
2010,"CI","Black","Private",3,2.1125,0.140497627500728,0.315833333333333,0.0234833659491194,1,0,0.0331898238747554
2010,"CI","Black","Private",4,2.1125,0.140497627500728,0.315833333333333,0.00978473581213307,1,0,0.0331898238747554
2010,"CI","Black","Private",2,2.1125,0.140497627500728,0.315833333333333,0.142857142857143,1,0,0.0331898238747554
2004,"CI","Yelloweye","Private",4,4.1,NA,NA,0.439649847903206,1,0,0.886890104707329
2004,"CI","Yelloweye","Private",2,4.1,NA,NA,0.230360625481728,1,0,0.886890104707329
2021,"CI","Yelloweye","Private",4,2.55,1.65,5.445,0.439649847903206,0.251680555914637,0.748319444085363,0.248725556652691
2021,"CI","Yelloweye","Private",2,2.55,1.65,5.445,0.230360625481728,0.251680555914637,0.748319444085363,0.248725556652691
2011,"CI","Yelloweye","Private",4,0.9,NA,NA,0.439649847903206,1,0,0.886890104707329
2011,"CI","Yelloweye","Private",2,0.9,NA,NA,0.230360625481728,1,0,0.886890104707329
2006,"CI","Yelloweye","Private",4,3.8,NA,NA,0.439649847903206,1,0,0.886890104707329
2006,"CI","Yelloweye","Private",2,3.8,NA,NA,0.230360625481728,1,0,0.886890104707329
2005,"CI","Yelloweye","Private",4,5.1,NA,NA,0.439649847903206,1,0,0.886890104707329
2005,"CI","Yelloweye","Private",2,5.1,NA,NA,0.230360625481728,1,0,0.886890104707329
2023,"CI","Yelloweye","Private",4,3.2,NA,NA,0.439649847903206,0.251680555914637,0.748319444085363,0.248725556652691
2023,"CI","Yelloweye","Private",2,3.2,NA,NA,0.230360625481728,0.251680555914637,0.748319444085363,0.248725556652691
2014,"CI","Yelloweye","Private",4,0.8,NA,NA,0.439649847903206,0.251680555914637,0.748319444085363,0.248725556652691
2014,"CI","Yelloweye","Private",2,0.8,NA,NA,0.230360625481728,0.251680555914637,0.748319444085363,0.248725556652691
