YEAR,CFMU,Assemblage,USER,RelCat,avg_WtKg,SE_WtKg,var_WtKg,P_Rel,PcatSurface,PcatDRM,Mort_rate
2012,NG,Black,Private,4,2.158823529,0.21862855,0.812573529,0.02416397,1,0,0.070837109
2012,NG,Black,Private,2,2.158823529,0.21862855,0.812573529,0.296440129,1,0,0.070837109
2012,NG,Black,Private,1,2.158823529,0.21862855,0.812573529,0.633872708,1,0,0.070837109
2012,NG,Black,Private,3,2.158823529,0.21862855,0.812573529,0.045523193,1,0,0.070837109
2002,NG,Black,Private,4,2.009302326,0.035894928,0.277015866,0.02416397,1,0,0.070837109
2002,NG,Black,Private,2,2.009302326,0.035894928,0.277015866,0.296440129,1,0,0.070837109
2002,NG,Black,Private,1,2.009302326,0.035894928,0.277015866,0.633872708,1,0,0.070837109
2002,NG,Black,Private,3,2.009302326,0.035894928,0.277015866,0.045523193,1,0,0.070837109
1996,NG,Black,Private,4,1.836,0.139866603,0.489066667,0.02416397,1,0,0.070837109
1996,NG,Black,Private,2,1.836,0.139866603,0.489066667,0.296440129,1,0,0.070837109
1996,NG,Black,Private,1,1.836,0.139866603,0.489066667,0.633872708,1,0,0.070837109
1996,NG,Black,Private,3,1.836,0.139866603,0.489066667,0.045523193,1,0,0.070837109
2007,NG,Black,Private,4,2.307051282,0.068470905,0.731369313,0.02416397,1,0,0.070837109
2007,NG,Black,Private,2,2.307051282,0.068470905,0.731369313,0.296440129,1,0,0.070837109
2007,NG,Black,Private,1,2.307051282,0.068470905,0.731369313,0.633872708,1,0,0.070837109
2007,NG,Black,Private,3,2.307051282,0.068470905,0.731369313,0.045523193,1,0,0.070837109
2022,NG,Black,Private,4,1.337234043,0.059298578,0.330534203,0.02416397,0.446428571,0.553571429,0.028355258
2022,NG,Black,Private,2,1.337234043,0.059298578,0.330534203,0.296440129,0.826783115,0.173216885,0.030624574
2022,NG,Black,Private,1,1.337234043,0.059298578,0.330534203,0.633872708,0.95609258,0.04390742,0
2022,NG,Black,Private,3,1.337234043,0.059298578,0.330534203,0.045523193,0.317535545,0.682464455,0.05500105
2016,NG,Yelloweye,Private,2,3.268421053,0.420668685,3.362280702,0.304,0.197368421,0.802631579,0.054140664
2016,NG,Yelloweye,Private,1,3.268421053,0.420668685,3.362280702,0.036,0.777777778,0.222222222,2.11640211640212e-05
2016,NG,Yelloweye,Private,3,3.268421053,0.420668685,3.362280702,0.248,0.129032258,0.870967742,0.026497696
2016,NG,Yelloweye,Private,4,3.268421053,0.420668685,3.362280702,0.412,0.097087379,0.902912621,0.104244105
2000,NG,Yelloweye,Private,2,3.077777778,0.399227649,1.434444444,0.304,1,0,0.85792
2000,NG,Yelloweye,Private,1,3.077777778,0.399227649,1.434444444,0.036,1,0,0.85792
2000,NG,Yelloweye,Private,3,3.077777778,0.399227649,1.434444444,0.248,1,0,0.85792
2000,NG,Yelloweye,Private,4,3.077777778,0.399227649,1.434444444,0.412,1,0,0.85792
2022,NG,Yelloweye,Private,2,3.261538462,0.372892103,3.615261538,0.304,0.197368421,0.802631579,0.054140664
2022,NG,Yelloweye,Private,1,3.261538462,0.372892103,3.615261538,0.036,0.777777778,0.222222222,2.11640211640212e-05
2022,NG,Yelloweye,Private,3,3.261538462,0.372892103,3.615261538,0.248,0.129032258,0.870967742,0.026497696
2022,NG,Yelloweye,Private,4,3.261538462,0.372892103,3.615261538,0.412,0.097087379,0.902912621,0.104244105
2015,NG,Yelloweye,Private,2,4.327272727,0.527617442,3.062181818,0.304,0.197368421,0.802631579,0.054140664
2015,NG,Yelloweye,Private,1,4.327272727,0.527617442,3.062181818,0.036,0.777777778,0.222222222,2.11640211640212e-05
2015,NG,Yelloweye,Private,3,4.327272727,0.527617442,3.062181818,0.248,0.129032258,0.870967742,0.026497696
2015,NG,Yelloweye,Private,4,4.327272727,0.527617442,3.062181818,0.412,0.097087379,0.902912621,0.104244105
1993,NG,Yelloweye,Private,2,4.2,0.867467579,3.7625,0.304,1,0,0.85792
1993,NG,Yelloweye,Private,1,4.2,0.867467579,3.7625,0.036,1,0,0.85792
1993,NG,Yelloweye,Private,3,4.2,0.867467579,3.7625,0.248,1,0,0.85792
1993,NG,Yelloweye,Private,4,4.2,0.867467579,3.7625,0.412,1,0,0.85792
2003,NG,Yelloweye,Private,2,3.782142857,0.304379565,2.594113757,0.304,1,0,0.85792
2003,NG,Yelloweye,Private,1,3.782142857,0.304379565,2.594113757,0.036,1,0,0.85792
2003,NG,Yelloweye,Private,3,3.782142857,0.304379565,2.594113757,0.248,1,0,0.85792
2003,NG,Yelloweye,Private,4,3.782142857,0.304379565,2.594113757,0.412,1,0,0.85792
2012,NG,Yelloweye,Private,2,5.206666667,0.420709906,2.654952381,0.304,1,0,0.85792
2012,NG,Yelloweye,Private,1,5.206666667,0.420709906,2.654952381,0.036,1,0,0.85792
2012,NG,Yelloweye,Private,3,5.206666667,0.420709906,2.654952381,0.248,1,0,0.85792
2012,NG,Yelloweye,Private,4,5.206666667,0.420709906,2.654952381,0.412,1,0,0.85792
2019,NG,Yelloweye,Private,2,3.129824561,0.259396892,3.835344612,0.304,0.197368421,0.802631579,0.054140664
2019,NG,Yelloweye,Private,1,3.129824561,0.259396892,3.835344612,0.036,0.777777778,0.222222222,2.11640211640212e-05
2019,NG,Yelloweye,Private,3,3.129824561,0.259396892,3.835344612,0.248,0.129032258,0.870967742,0.026497696
2019,NG,Yelloweye,Private,4,3.129824561,0.259396892,3.835344612,0.412,0.097087379,0.902912621,0.104244105
2006,NG,Yelloweye,Private,2,3.430188679,0.247521603,3.247148041,0.304,1,0,0.85792
2006,NG,Yelloweye,Private,1,3.430188679,0.247521603,3.247148041,0.036,1,0,0.85792
2006,NG,Yelloweye,Private,3,3.430188679,0.247521603,3.247148041,0.248,1,0,0.85792
2006,NG,Yelloweye,Private,4,3.430188679,0.247521603,3.247148041,0.412,1,0,0.85792
2009,NG,Yelloweye,Private,2,4.026923077,0.448263579,5.224446154,0.304,1,0,0.85792
2009,NG,Yelloweye,Private,1,4.026923077,0.448263579,5.224446154,0.036,1,0,0.85792
2009,NG,Yelloweye,Private,3,4.026923077,0.448263579,5.224446154,0.248,1,0,0.85792
2009,NG,Yelloweye,Private,4,4.026923077,0.448263579,5.224446154,0.412,1,0,0.85792
2005,NG,Yelloweye,Private,2,3.337037037,0.276689225,2.067037037,0.304,1,0,0.85792
2005,NG,Yelloweye,Private,1,3.337037037,0.276689225,2.067037037,0.036,1,0,0.85792
2005,NG,Yelloweye,Private,3,3.337037037,0.276689225,2.067037037,0.248,1,0,0.85792
2005,NG,Yelloweye,Private,4,3.337037037,0.276689225,2.067037037,0.412,1,0,0.85792
2013,NG,Yelloweye,Private,2,10.3,NA,NA,0.304,0.197368421,0.802631579,0.054140664
2013,NG,Yelloweye,Private,1,10.3,NA,NA,0.036,0.777777778,0.222222222,2.11640211640212e-05
2013,NG,Yelloweye,Private,3,10.3,NA,NA,0.248,0.129032258,0.870967742,0.026497696
2013,NG,Yelloweye,Private,4,10.3,NA,NA,0.412,0.097087379,0.902912621,0.104244105
2008,NG,Yelloweye,Private,2,3.305263158,0.343228027,2.238304094,0.304,1,0,0.85792
2008,NG,Yelloweye,Private,1,3.305263158,0.343228027,2.238304094,0.036,1,0,0.85792
2008,NG,Yelloweye,Private,3,3.305263158,0.343228027,2.238304094,0.248,1,0,0.85792
2008,NG,Yelloweye,Private,4,3.305263158,0.343228027,2.238304094,0.412,1,0,0.85792
2004,NG,Yelloweye,Private,2,3.4325,0.166571677,2.219689873,0.304,1,0,0.85792
2004,NG,Yelloweye,Private,1,3.4325,0.166571677,2.219689873,0.036,1,0,0.85792
2004,NG,Yelloweye,Private,3,3.4325,0.166571677,2.219689873,0.248,1,0,0.85792
2004,NG,Yelloweye,Private,4,3.4325,0.166571677,2.219689873,0.412,1,0,0.85792
1995,NG,Yelloweye,Private,2,2.783333333,0.255686951,1.176764706,0.304,1,0,0.85792
1995,NG,Yelloweye,Private,1,2.783333333,0.255686951,1.176764706,0.036,1,0,0.85792
1995,NG,Yelloweye,Private,3,2.783333333,0.255686951,1.176764706,0.248,1,0,0.85792
1995,NG,Yelloweye,Private,4,2.783333333,0.255686951,1.176764706,0.412,1,0,0.85792
2002,NG,Yelloweye,Private,2,2.315384615,0.224991782,0.658076923,0.304,1,0,0.85792
2002,NG,Yelloweye,Private,1,2.315384615,0.224991782,0.658076923,0.036,1,0,0.85792
2002,NG,Yelloweye,Private,3,2.315384615,0.224991782,0.658076923,0.248,1,0,0.85792
2002,NG,Yelloweye,Private,4,2.315384615,0.224991782,0.658076923,0.412,1,0,0.85792
1999,NG,Yelloweye,Private,2,2.7,0.420472812,3.182352941,0.304,1,0,0.85792
1999,NG,Yelloweye,Private,1,2.7,0.420472812,3.182352941,0.036,1,0,0.85792
1999,NG,Yelloweye,Private,3,2.7,0.420472812,3.182352941,0.248,1,0,0.85792
1999,NG,Yelloweye,Private,4,2.7,0.420472812,3.182352941,0.412,1,0,0.85792
1997,NG,Yelloweye,Private,2,2.846153846,0.328480453,1.402692308,0.304,1,0,0.85792
1997,NG,Yelloweye,Private,1,2.846153846,0.328480453,1.402692308,0.036,1,0,0.85792
1997,NG,Yelloweye,Private,3,2.846153846,0.328480453,1.402692308,0.248,1,0,0.85792
1997,NG,Yelloweye,Private,4,2.846153846,0.328480453,1.402692308,0.412,1,0,0.85792
2023,NG,Yelloweye,Private,2,3.816666667,0.623751278,4.668787879,0.304,0.197368421,0.802631579,0.054140664
2023,NG,Yelloweye,Private,1,3.816666667,0.623751278,4.668787879,0.036,0.777777778,0.222222222,2.11640211640212e-05
2023,NG,Yelloweye,Private,3,3.816666667,0.623751278,4.668787879,0.248,0.129032258,0.870967742,0.026497696
2023,NG,Yelloweye,Private,4,3.816666667,0.623751278,4.668787879,0.412,0.097087379,0.902912621,0.104244105
2020,NG,Yelloweye,Private,2,4.111764706,0.282677695,2.716827094,0.304,0.197368421,0.802631579,0.054140664
2020,NG,Yelloweye,Private,1,4.111764706,0.282677695,2.716827094,0.036,0.777777778,0.222222222,2.11640211640212e-05
2020,NG,Yelloweye,Private,3,4.111764706,0.282677695,2.716827094,0.248,0.129032258,0.870967742,0.026497696
2020,NG,Yelloweye,Private,4,4.111764706,0.282677695,2.716827094,0.412,0.097087379,0.902912621,0.104244105
2007,NG,Yelloweye,Private,2,4.035714286,0.366313477,3.757195767,0.304,1,0,0.85792
2007,NG,Yelloweye,Private,1,4.035714286,0.366313477,3.757195767,0.036,1,0,0.85792
2007,NG,Yelloweye,Private,3,4.035714286,0.366313477,3.757195767,0.248,1,0,0.85792
2007,NG,Yelloweye,Private,4,4.035714286,0.366313477,3.757195767,0.412,1,0,0.85792
1998,NG,Yelloweye,Private,2,4.009090909,0.585344428,3.768909091,0.304,1,0,0.85792
1998,NG,Yelloweye,Private,1,4.009090909,0.585344428,3.768909091,0.036,1,0,0.85792
1998,NG,Yelloweye,Private,3,4.009090909,0.585344428,3.768909091,0.248,1,0,0.85792
1998,NG,Yelloweye,Private,4,4.009090909,0.585344428,3.768909091,0.412,1,0,0.85792
1996,NG,Yelloweye,Private,2,4.366666667,0.913479307,2.503333333,0.304,1,0,0.85792
1996,NG,Yelloweye,Private,1,4.366666667,0.913479307,2.503333333,0.036,1,0,0.85792
1996,NG,Yelloweye,Private,3,4.366666667,0.913479307,2.503333333,0.248,1,0,0.85792
1996,NG,Yelloweye,Private,4,4.366666667,0.913479307,2.503333333,0.412,1,0,0.85792
2011,NG,Yelloweye,Private,2,5.6,2.6,13.52,0.304,1,0,0.85792
2011,NG,Yelloweye,Private,1,5.6,2.6,13.52,0.036,1,0,0.85792
2011,NG,Yelloweye,Private,3,5.6,2.6,13.52,0.248,1,0,0.85792
2011,NG,Yelloweye,Private,4,5.6,2.6,13.52,0.412,1,0,0.85792
1994,NG,Yelloweye,Private,2,2.15,0.35,0.245,0.304,1,0,0.85792
1994,NG,Yelloweye,Private,1,2.15,0.35,0.245,0.036,1,0,0.85792
1994,NG,Yelloweye,Private,3,2.15,0.35,0.245,0.248,1,0,0.85792
1994,NG,Yelloweye,Private,4,2.15,0.35,0.245,0.412,1,0,0.85792
2021,NG,Yelloweye,Private,2,3.642105263,0.3740341,2.658128655,0.304,0.197368421,0.802631579,0.054140664
2021,NG,Yelloweye,Private,1,3.642105263,0.3740341,2.658128655,0.036,0.777777778,0.222222222,2.11640211640212e-05
2021,NG,Yelloweye,Private,3,3.642105263,0.3740341,2.658128655,0.248,0.129032258,0.870967742,0.026497696
2021,NG,Yelloweye,Private,4,3.642105263,0.3740341,2.658128655,0.412,0.097087379,0.902912621,0.104244105
2010,NG,Yelloweye,Private,2,3.65,0.276608201,2.448387097,0.304,1,0,0.85792
2010,NG,Yelloweye,Private,1,3.65,0.276608201,2.448387097,0.036,1,0,0.85792
2010,NG,Yelloweye,Private,3,3.65,0.276608201,2.448387097,0.248,1,0,0.85792
2010,NG,Yelloweye,Private,4,3.65,0.276608201,2.448387097,0.412,1,0,0.85792
2001,NG,Yelloweye,Private,2,3.720833333,0.312190668,2.339112319,0.304,1,0,0.85792
2001,NG,Yelloweye,Private,1,3.720833333,0.312190668,2.339112319,0.036,1,0,0.85792
2001,NG,Yelloweye,Private,3,3.720833333,0.312190668,2.339112319,0.248,1,0,0.85792
2001,NG,Yelloweye,Private,4,3.720833333,0.312190668,2.339112319,0.412,1,0,0.85792
2018,NG,Yelloweye,Private,2,3.324074074,0.225069834,2.73544724,0.304,0.197368421,0.802631579,0.054140664
2018,NG,Yelloweye,Private,1,3.324074074,0.225069834,2.73544724,0.036,0.777777778,0.222222222,2.11640211640212e-05
2018,NG,Yelloweye,Private,3,3.324074074,0.225069834,2.73544724,0.248,0.129032258,0.870967742,0.026497696
2018,NG,Yelloweye,Private,4,3.324074074,0.225069834,2.73544724,0.412,0.097087379,0.902912621,0.104244105
2021,NORTHEAST,Black,Charter,4,1.774489796,0.030436195,0.272350421,0.012182741,1,0,0.010278373
2021,NORTHEAST,Black,Charter,1,1.774489796,0.030436195,0.272350421,0.504568528,1,0,0
2021,NORTHEAST,Black,Charter,2,1.774489796,0.030436195,0.272350421,0.334010152,0.917933131,0.082066869,0.037354478
2021,NORTHEAST,Black,Charter,3,1.774489796,0.030436195,0.272350421,0.149238579,0.836734694,0.163265306,0.062384367
2004,NORTHEAST,Black,Charter,4,2.395614035,0.047860455,0.261131036,0.012182741,1,0,0.102060914
2004,NORTHEAST,Black,Charter,1,2.395614035,0.047860455,0.261131036,0.504568528,1,0,0.102060914
2004,NORTHEAST,Black,Charter,2,2.395614035,0.047860455,0.261131036,0.334010152,1,0,0.102060914
2004,NORTHEAST,Black,Charter,3,2.395614035,0.047860455,0.261131036,0.149238579,1,0,0.102060914
2013,NORTHEAST,Black,Charter,4,2.243442623,0.037432506,0.34189098,0.012182741,1,0,0.010278373
2013,NORTHEAST,Black,Charter,1,2.243442623,0.037432506,0.34189098,0.504568528,1,0,0
2013,NORTHEAST,Black,Charter,2,2.243442623,0.037432506,0.34189098,0.334010152,0.917933131,0.082066869,0.037354478
2013,NORTHEAST,Black,Charter,3,2.243442623,0.037432506,0.34189098,0.149238579,0.836734694,0.163265306,0.062384367
2000,NORTHEAST,Black,Charter,4,2.240740741,0.077396979,0.161737892,0.012182741,1,0,0.102060914
2000,NORTHEAST,Black,Charter,1,2.240740741,0.077396979,0.161737892,0.504568528,1,0,0.102060914
2000,NORTHEAST,Black,Charter,2,2.240740741,0.077396979,0.161737892,0.334010152,1,0,0.102060914
2000,NORTHEAST,Black,Charter,3,2.240740741,0.077396979,0.161737892,0.149238579,1,0,0.102060914
2010,NORTHEAST,Black,Charter,4,2.118181818,0.115851144,0.147636364,0.012182741,1,0,0.102060914
2010,NORTHEAST,Black,Charter,1,2.118181818,0.115851144,0.147636364,0.504568528,1,0,0.102060914
2010,NORTHEAST,Black,Charter,2,2.118181818,0.115851144,0.147636364,0.334010152,1,0,0.102060914
2010,NORTHEAST,Black,Charter,3,2.118181818,0.115851144,0.147636364,0.149238579,1,0,0.102060914
2001,NORTHEAST,Black,Charter,4,2.2,0.133128047,0.4608,0.012182741,1,0,0.102060914
2001,NORTHEAST,Black,Charter,1,2.2,0.133128047,0.4608,0.504568528,1,0,0.102060914
2001,NORTHEAST,Black,Charter,2,2.2,0.133128047,0.4608,0.334010152,1,0,0.102060914
2001,NORTHEAST,Black,Charter,3,2.2,0.133128047,0.4608,0.149238579,1,0,0.102060914
2005,NORTHEAST,Black,Charter,4,2.142201835,0.048108878,0.252276589,0.012182741,1,0,0.102060914
2005,NORTHEAST,Black,Charter,1,2.142201835,0.048108878,0.252276589,0.504568528,1,0,0.102060914
2005,NORTHEAST,Black,Charter,2,2.142201835,0.048108878,0.252276589,0.334010152,1,0,0.102060914
2005,NORTHEAST,Black,Charter,3,2.142201835,0.048108878,0.252276589,0.149238579,1,0,0.102060914
1993,NORTHEAST,Black,Charter,4,2.125,0.125,0.03125,0.012182741,1,0,0.102060914
1993,NORTHEAST,Black,Charter,1,2.125,0.125,0.03125,0.504568528,1,0,0.102060914
1993,NORTHEAST,Black,Charter,2,2.125,0.125,0.03125,0.334010152,1,0,0.102060914
1993,NORTHEAST,Black,Charter,3,2.125,0.125,0.03125,0.149238579,1,0,0.102060914
2018,NORTHEAST,Black,Charter,4,2.087550201,0.036398326,0.3298847,0.012182741,1,0,0.010278373
2018,NORTHEAST,Black,Charter,1,2.087550201,0.036398326,0.3298847,0.504568528,1,0,0
2018,NORTHEAST,Black,Charter,2,2.087550201,0.036398326,0.3298847,0.334010152,0.917933131,0.082066869,0.037354478
2018,NORTHEAST,Black,Charter,3,2.087550201,0.036398326,0.3298847,0.149238579,0.836734694,0.163265306,0.062384367
2012,NORTHEAST,Black,Charter,4,2.202777778,0.045371783,0.22232866,0.012182741,1,0,0.102060914
2012,NORTHEAST,Black,Charter,1,2.202777778,0.045371783,0.22232866,0.504568528,1,0,0.102060914
2012,NORTHEAST,Black,Charter,2,2.202777778,0.045371783,0.22232866,0.334010152,1,0,0.102060914
2012,NORTHEAST,Black,Charter,3,2.202777778,0.045371783,0.22232866,0.149238579,1,0,0.102060914
2016,NORTHEAST,Black,Charter,4,2.090625,0.045564017,0.265738189,0.012182741,1,0,0.010278373
2016,NORTHEAST,Black,Charter,1,2.090625,0.045564017,0.265738189,0.504568528,1,0,0
2016,NORTHEAST,Black,Charter,2,2.090625,0.045564017,0.265738189,0.334010152,0.917933131,0.082066869,0.037354478
2016,NORTHEAST,Black,Charter,3,2.090625,0.045564017,0.265738189,0.149238579,0.836734694,0.163265306,0.062384367
2023,NORTHEAST,Black,Charter,4,1.945959596,0.037846916,0.283613034,0.012182741,1,0,0.010278373
2023,NORTHEAST,Black,Charter,1,1.945959596,0.037846916,0.283613034,0.504568528,1,0,0
2023,NORTHEAST,Black,Charter,2,1.945959596,0.037846916,0.283613034,0.334010152,0.917933131,0.082066869,0.037354478
2023,NORTHEAST,Black,Charter,3,1.945959596,0.037846916,0.283613034,0.149238579,0.836734694,0.163265306,0.062384367
2017,NORTHEAST,Black,Charter,4,1.882014388,0.042289446,0.248587217,0.012182741,1,0,0.010278373
2017,NORTHEAST,Black,Charter,1,1.882014388,0.042289446,0.248587217,0.504568528,1,0,0
2017,NORTHEAST,Black,Charter,2,1.882014388,0.042289446,0.248587217,0.334010152,0.917933131,0.082066869,0.037354478
2017,NORTHEAST,Black,Charter,3,1.882014388,0.042289446,0.248587217,0.149238579,0.836734694,0.163265306,0.062384367
2020,NORTHEAST,Black,Charter,4,2.314814815,0.096638375,0.504304682,0.012182741,1,0,0.010278373
2020,NORTHEAST,Black,Charter,1,2.314814815,0.096638375,0.504304682,0.504568528,1,0,0
2020,NORTHEAST,Black,Charter,2,2.314814815,0.096638375,0.504304682,0.334010152,0.917933131,0.082066869,0.037354478
2020,NORTHEAST,Black,Charter,3,2.314814815,0.096638375,0.504304682,0.149238579,0.836734694,0.163265306,0.062384367
2008,NORTHEAST,Black,Charter,4,2.524210526,0.046095373,0.201854423,0.012182741,1,0,0.102060914
2008,NORTHEAST,Black,Charter,1,2.524210526,0.046095373,0.201854423,0.504568528,1,0,0.102060914
2008,NORTHEAST,Black,Charter,2,2.524210526,0.046095373,0.201854423,0.334010152,1,0,0.102060914
2008,NORTHEAST,Black,Charter,3,2.524210526,0.046095373,0.201854423,0.149238579,1,0,0.102060914
1995,NORTHEAST,Black,Charter,4,2.062068966,0.097051836,0.273152709,0.012182741,1,0,0.102060914
1995,NORTHEAST,Black,Charter,1,2.062068966,0.097051836,0.273152709,0.504568528,1,0,0.102060914
1995,NORTHEAST,Black,Charter,2,2.062068966,0.097051836,0.273152709,0.334010152,1,0,0.102060914
1995,NORTHEAST,Black,Charter,3,2.062068966,0.097051836,0.273152709,0.149238579,1,0,0.102060914
1994,NORTHEAST,Black,Charter,4,1.95,0.078325734,0.220857143,0.012182741,1,0,0.102060914
1994,NORTHEAST,Black,Charter,1,1.95,0.078325734,0.220857143,0.504568528,1,0,0.102060914
1994,NORTHEAST,Black,Charter,2,1.95,0.078325734,0.220857143,0.334010152,1,0,0.102060914
1994,NORTHEAST,Black,Charter,3,1.95,0.078325734,0.220857143,0.149238579,1,0,0.102060914
2011,NORTHEAST,Black,Charter,4,2.454929577,0.058132878,0.239939638,0.012182741,1,0,0.102060914
2011,NORTHEAST,Black,Charter,1,2.454929577,0.058132878,0.239939638,0.504568528,1,0,0.102060914
2011,NORTHEAST,Black,Charter,2,2.454929577,0.058132878,0.239939638,0.334010152,1,0,0.102060914
2011,NORTHEAST,Black,Charter,3,2.454929577,0.058132878,0.239939638,0.149238579,1,0,0.102060914
2007,NORTHEAST,Black,Charter,4,2.636170213,0.077687765,0.283663275,0.012182741,1,0,0.102060914
2007,NORTHEAST,Black,Charter,1,2.636170213,0.077687765,0.283663275,0.504568528,1,0,0.102060914
2007,NORTHEAST,Black,Charter,2,2.636170213,0.077687765,0.283663275,0.334010152,1,0,0.102060914
2007,NORTHEAST,Black,Charter,3,2.636170213,0.077687765,0.283663275,0.149238579,1,0,0.102060914
2002,NORTHEAST,Black,Charter,4,2.433333333,0.068046123,0.194471545,0.012182741,1,0,0.102060914
2002,NORTHEAST,Black,Charter,1,2.433333333,0.068046123,0.194471545,0.504568528,1,0,0.102060914
2002,NORTHEAST,Black,Charter,2,2.433333333,0.068046123,0.194471545,0.334010152,1,0,0.102060914
2002,NORTHEAST,Black,Charter,3,2.433333333,0.068046123,0.194471545,0.149238579,1,0,0.102060914
1998,NORTHEAST,Black,Charter,4,1.5675,0.109039366,0.475583333,0.012182741,1,0,0.102060914
1998,NORTHEAST,Black,Charter,1,1.5675,0.109039366,0.475583333,0.504568528,1,0,0.102060914
1998,NORTHEAST,Black,Charter,2,1.5675,0.109039366,0.475583333,0.334010152,1,0,0.102060914
1998,NORTHEAST,Black,Charter,3,1.5675,0.109039366,0.475583333,0.149238579,1,0,0.102060914
2003,NORTHEAST,Black,Charter,4,2.169117647,0.07879295,0.422166374,0.012182741,1,0,0.102060914
2003,NORTHEAST,Black,Charter,1,2.169117647,0.07879295,0.422166374,0.504568528,1,0,0.102060914
2003,NORTHEAST,Black,Charter,2,2.169117647,0.07879295,0.422166374,0.334010152,1,0,0.102060914
2003,NORTHEAST,Black,Charter,3,2.169117647,0.07879295,0.422166374,0.149238579,1,0,0.102060914
2022,NORTHEAST,Black,Charter,4,1.72173913,0.047801117,0.262768879,0.012182741,1,0,0.010278373
2022,NORTHEAST,Black,Charter,1,1.72173913,0.047801117,0.262768879,0.504568528,1,0,0
2022,NORTHEAST,Black,Charter,2,1.72173913,0.047801117,0.262768879,0.334010152,0.917933131,0.082066869,0.037354478
2022,NORTHEAST,Black,Charter,3,1.72173913,0.047801117,0.262768879,0.149238579,0.836734694,0.163265306,0.062384367
2019,NORTHEAST,Black,Charter,4,2.340277778,0.048744129,0.34214258,0.012182741,1,0,0.010278373
2019,NORTHEAST,Black,Charter,1,2.340277778,0.048744129,0.34214258,0.504568528,1,0,0
2019,NORTHEAST,Black,Charter,2,2.340277778,0.048744129,0.34214258,0.334010152,0.917933131,0.082066869,0.037354478
2019,NORTHEAST,Black,Charter,3,2.340277778,0.048744129,0.34214258,0.149238579,0.836734694,0.163265306,0.062384367
2009,NORTHEAST,Black,Charter,4,2.456603774,0.082746287,0.362888244,0.012182741,1,0,0.102060914
2009,NORTHEAST,Black,Charter,1,2.456603774,0.082746287,0.362888244,0.504568528,1,0,0.102060914
2009,NORTHEAST,Black,Charter,2,2.456603774,0.082746287,0.362888244,0.334010152,1,0,0.102060914
2009,NORTHEAST,Black,Charter,3,2.456603774,0.082746287,0.362888244,0.149238579,1,0,0.102060914
2006,NORTHEAST,Black,Charter,4,2.266315789,0.040229201,0.15374692,0.012182741,1,0,0.102060914
2006,NORTHEAST,Black,Charter,1,2.266315789,0.040229201,0.15374692,0.504568528,1,0,0.102060914
2006,NORTHEAST,Black,Charter,2,2.266315789,0.040229201,0.15374692,0.334010152,1,0,0.102060914
2006,NORTHEAST,Black,Charter,3,2.266315789,0.040229201,0.15374692,0.149238579,1,0,0.102060914
1999,NORTHEAST,Black,Charter,4,1.958333333,0.077320989,0.071742424,0.012182741,1,0,0.102060914
1999,NORTHEAST,Black,Charter,1,1.958333333,0.077320989,0.071742424,0.504568528,1,0,0.102060914
1999,NORTHEAST,Black,Charter,2,1.958333333,0.077320989,0.071742424,0.334010152,1,0,0.102060914
1999,NORTHEAST,Black,Charter,3,1.958333333,0.077320989,0.071742424,0.149238579,1,0,0.102060914
2014,NORTHEAST,Black,Charter,4,2.298790323,0.034801447,0.300362903,0.012182741,1,0,0.010278373
2014,NORTHEAST,Black,Charter,1,2.298790323,0.034801447,0.300362903,0.504568528,1,0,0
2014,NORTHEAST,Black,Charter,2,2.298790323,0.034801447,0.300362903,0.334010152,0.917933131,0.082066869,0.037354478
2014,NORTHEAST,Black,Charter,3,2.298790323,0.034801447,0.300362903,0.149238579,0.836734694,0.163265306,0.062384367
2013,NORTHEAST,Yelloweye,Charter,2,4.047368421,0.383151629,2.789298246,0.14269664,0.291083011,0.708916989,0.2799022
2000,NORTHEAST,Yelloweye,Charter,2,4.48,0.490306027,1.202,0.14269664,1,0,0.912481168
2023,NORTHEAST,Yelloweye,Charter,2,3.725,0.749861098,2.249166667,0.14269664,0.291083011,0.708916989,0.2799022
2005,NORTHEAST,Yelloweye,Charter,2,6.044117647,0.376189526,4.811631016,0.14269664,1,0,0.912481168
2011,NORTHEAST,Yelloweye,Charter,2,6.125,0.49560569,0.9825,0.14269664,1,0,0.912481168
2009,NORTHEAST,Yelloweye,Charter,2,3.55625,0.629481847,6.339958333,0.14269664,1,0,0.912481168
2017,NORTHEAST,Yelloweye,Charter,2,3.6,NA,NA,0.14269664,0.291083011,0.708916989,0.2799022
2019,NORTHEAST,Yelloweye,Charter,2,5.663636364,0.836146217,7.690545455,0.14269664,0.291083011,0.708916989,0.2799022
2010,NORTHEAST,Yelloweye,Charter,2,4.64,0.911372591,4.153,0.14269664,1,0,0.912481168
1998,NORTHEAST,Yelloweye,Charter,2,5.4,0.886002257,3.925,0.14269664,1,0,0.912481168
2020,NORTHEAST,Yelloweye,Charter,2,1.966666667,0.166666667,0.083333333,0.14269664,0.291083011,0.708916989,0.2799022
2002,NORTHEAST,Yelloweye,Charter,2,3.2,NA,NA,0.14269664,1,0,0.912481168
2008,NORTHEAST,Yelloweye,Charter,2,5.05625,0.654024002,6.843958333,0.14269664,1,0,0.912481168
2003,NORTHEAST,Yelloweye,Charter,2,5.3125,0.646539552,3.344107143,0.14269664,1,0,0.912481168
2022,NORTHEAST,Yelloweye,Charter,2,1.85,0.05,0.005,0.14269664,0.291083011,0.708916989,0.2799022
