"","port_site","RptArea","Freq"
"2014","CLOVER PASS","SSEO",0
"2015","COFFMAN COVE","SSEO",0
"2016","CORDOVA","SSEO",0
"2017","CRAIG","SSEO",1910
"2018","DEEP CREEK","SSEO",0
"2019","DOUGLAS","SSEO",0
"2020","DOVE ISLAND LODGE","SSEO",0
"2021","EL CAPITAN LODGE","SSEO",1
"2022","ELFIN COVE","SSEO",0
"2023","FIREWEED LODGE","SSEO",50
"2024","FISHERMANS BEND","SSEO",0
"2025","GULL COVE","SSEO",0
"2026","GUSTAVUS","SSEO",0
"2027","HAINES","SSEO",0
"2028","HALIBUT COVE","SSEO",0
"2029","HAPPY VALLEY","SSEO",0
"2030","HOMER","SSEO",0
"2031","HOONAH","SSEO",0
"2032","ICY BAY LODGE","SSEO",0
"2033","IRON CREEK","SSEO",0
"2034","JUNEAU","SSEO",0
"2035","KAKE","SSEO",0
"2036","KELP BAY","SSEO",0
"2037","KETCHIKAN","SSEO",3
"2038","KHAZ BAY","SSEO",0
"2039","KILIUDA BAY","SSEO",0
"2040","KILLISNOO","SSEO",0
"2041","KLAWOCK","SSEO",621
"2042","KNUDSON COVE","SSEO",0
"2043","KODIAK","SSEO",0
"2044","LARSEN BAY","SSEO",0
"2045","LOWELL POINT","SSEO",0
"2046","MEYERS CHUCK","SSEO",0
"2047","MORNE ISLAND","SSEO",0
"2048","MOTHER SHIP","SSEO",0
"2049","MOTHERSHIP","SSEO",0
"2050","MOTHERSHIP- LISERON","SSEO",0
"2051","MOTHERSHIP-LISERON","SSEO",0
"2052","NAKALILOK BAY","SSEO",0
"2053","NARROWS INN","SSEO",0
"2054","NAUKATI","SSEO",0
"2055","NINILCHIK","SSEO",0
"2056","NORTH DOUGLAS","SSEO",0
"2057","OLD HARBOR","SSEO",0
"2058","ORCA POINT LODGE","SSEO",0
"2059","ORR ISLAND","SSEO",0
"2060","OTTER COVE","SSEO",0
"2061","PARKS CANNERY","SSEO",0
"2062","PELICAN","SSEO",0
"2063","PETERSBURG","SSEO",4
"2064","POINT BAKER","SSEO",0
"2065","PORT ALEXANDER","SSEO",0
"2066","PORT ASHTON","SSEO",0
"2067","PORT LIONS","SSEO",0
"2068","PORT PROTECTION","SSEO",0
"2069","PORT ST NICHOLAS","SSEO",83
"2070","PORT WAKEFIELD","SSEO",0
"2071","PYBUS BAY","SSEO",0
"2072","PYBUS POINT LODGE","SSEO",0
"2073","RASPBERRY ISLAND","SSEO",0
"2074","REFUGE COVE","SSEO",0
"2075","SALMON FALLS","SSEO",0
"2076","SALMON FALLS RESORT","SSEO",0
"2077","SALTERY COVE (SC)","SSEO",0
"2078","SEA OTTER SOUND","SSEO",0
"2079","SEAL BAY (SC)","SSEO",0
"2080","SEALING COVE","SSEO",0
"2081","SELDOVIA","SSEO",0
"2082","SEWARD","SSEO",0
"2083","SILVER KING LODGE","SSEO",0
"2084","SILVER SALMON","SSEO",0
"2085","SILVER SALMON CREEK","SSEO",0
"2086","SITKA","SSEO",0
"2087","SITKOH BAY","SSEO",0
"2088","SKAGWAY","SSEO",0
"2089","SPORTSMAN COVE","SSEO",0
"2090","ST HERMAN HARBOR","SSEO",0
"2091","STEAMBOAT BAY","SSEO",448
"2092","SUNNYSIDE","SSEO",0
"2093","TENAKEE","SSEO",0
"2094","THORNE BAY","SSEO",0
"2095","TUTKA BAY","SSEO",0
"2096","UGAK BAY","SSEO",0
"2097","UGANIK BAY","SSEO",0
"2098","UYAK BAY","SSEO",0
"2099","VALDEZ","SSEO",0
"2100","WADLEIGH ISLAND","SSEO",9
"2101","WARD COVE","SSEO",0
"2102","WARM SPRINGS BAY","SSEO",0
"2103","WATERFALL","SSEO",1800
"2104","WATERFALL RESORT","SSEO",86
"2105","WHALE PASS (POW - SE)","SSEO",0
"2106","WHITTIER","SSEO",0
"2107","WRANGELL","SSEO",0
"2108","YAKUTAT","SSEO",0
"2109","ZACHAR BAY","SSEO",0
"2110","ADAK","WESTSIDE",0
"2111","AFOGNAK","WESTSIDE",0
"2112","AMOOK PASS","WESTSIDE",33
"2113","ANCHOR POINT","WESTSIDE",0
"2114","ANCHOR RIVER","WESTSIDE",0
"2115","ANGOON","WESTSIDE",0
"2116","ANTON LARSEN BAY","WESTSIDE",0
"2117","APPLE ISLAND","WESTSIDE",0
"2118","AUKE BAY","WESTSIDE",0
"2119","BABE ISLANDS LODGE","WESTSIDE",0
"2120","BARANOF","WESTSIDE",0
"2121","BARTLETT COVE","WESTSIDE",0
"2122","CANNERY COVE","WESTSIDE",0
"2123","CEDARS LODGE","WESTSIDE",0
"2124","CLOVER BAY","WESTSIDE",0
"2125","CLOVER PASS","WESTSIDE",0
"2126","COFFMAN COVE","WESTSIDE",0
"2127","CORDOVA","WESTSIDE",0
"2128","CRAIG","WESTSIDE",0
"2129","DEEP CREEK","WESTSIDE",0
"2130","DOUGLAS","WESTSIDE",0
"2131","DOVE ISLAND LODGE","WESTSIDE",0
"2132","EL CAPITAN LODGE","WESTSIDE",0
"2133","ELFIN COVE","WESTSIDE",0
"2134","FIREWEED LODGE","WESTSIDE",0
"2135","FISHERMANS BEND","WESTSIDE",0
"2136","GULL COVE","WESTSIDE",0
"2137","GUSTAVUS","WESTSIDE",0
"2138","HAINES","WESTSIDE",0
"2139","HALIBUT COVE","WESTSIDE",0
"2140","HAPPY VALLEY","WESTSIDE",0
"2141","HOMER","WESTSIDE",0
"2142","HOONAH","WESTSIDE",0
"2143","ICY BAY LODGE","WESTSIDE",0
"2144","IRON CREEK","WESTSIDE",3
"2145","JUNEAU","WESTSIDE",0
"2146","KAKE","WESTSIDE",0
"2147","KELP BAY","WESTSIDE",0
"2148","KETCHIKAN","WESTSIDE",0
"2149","KHAZ BAY","WESTSIDE",0
"2150","KILIUDA BAY","WESTSIDE",0
"2151","KILLISNOO","WESTSIDE",0
"2152","KLAWOCK","WESTSIDE",0
"2153","KNUDSON COVE","WESTSIDE",0
"2154","KODIAK","WESTSIDE",38
"2155","LARSEN BAY","WESTSIDE",821
"2156","LOWELL POINT","WESTSIDE",0
"2157","MEYERS CHUCK","WESTSIDE",0
"2158","MORNE ISLAND","WESTSIDE",0
"2159","MOTHER SHIP","WESTSIDE",0
"2160","MOTHERSHIP","WESTSIDE",0
"2161","MOTHERSHIP- LISERON","WESTSIDE",0
"2162","MOTHERSHIP-LISERON","WESTSIDE",0
"2163","NAKALILOK BAY","WESTSIDE",0
"2164","NARROWS INN","WESTSIDE",0
"2165","NAUKATI","WESTSIDE",0
"2166","NINILCHIK","WESTSIDE",0
"2167","NORTH DOUGLAS","WESTSIDE",0
"2168","OLD HARBOR","WESTSIDE",0
"2169","ORCA POINT LODGE","WESTSIDE",0
"2170","ORR ISLAND","WESTSIDE",0
"2171","OTTER COVE","WESTSIDE",0
"2172","PARKS CANNERY","WESTSIDE",22
"2173","PELICAN","WESTSIDE",0
"2174","PETERSBURG","WESTSIDE",0
"2175","POINT BAKER","WESTSIDE",0
"2176","PORT ALEXANDER","WESTSIDE",0
"2177","PORT ASHTON","WESTSIDE",0
"2178","PORT LIONS","WESTSIDE",16
"2179","PORT PROTECTION","WESTSIDE",0
"2180","PORT ST NICHOLAS","WESTSIDE",0
"2181","PORT WAKEFIELD","WESTSIDE",7
"2182","PYBUS BAY","WESTSIDE",0
"2183","PYBUS POINT LODGE","WESTSIDE",0
"2184","RASPBERRY ISLAND","WESTSIDE",8
"2185","REFUGE COVE","WESTSIDE",0
"2186","SALMON FALLS","WESTSIDE",0
"2187","SALMON FALLS RESORT","WESTSIDE",0
"2188","SALTERY COVE (SC)","WESTSIDE",0
"2189","SEA OTTER SOUND","WESTSIDE",0
"2190","SEAL BAY (SC)","WESTSIDE",0
"2191","SEALING COVE","WESTSIDE",0
"2192","SELDOVIA","WESTSIDE",0
"2193","SEWARD","WESTSIDE",0
"2194","SILVER KING LODGE","WESTSIDE",0
"2195","SILVER SALMON","WESTSIDE",0
"2196","SILVER SALMON CREEK","WESTSIDE",0
"2197","SITKA","WESTSIDE",0
"2198","SITKOH BAY","WESTSIDE",0
"2199","SKAGWAY","WESTSIDE",0
"2200","SPORTSMAN COVE","WESTSIDE",0
"2201","ST HERMAN HARBOR","WESTSIDE",0
"2202","STEAMBOAT BAY","WESTSIDE",0
"2203","SUNNYSIDE","WESTSIDE",0
"2204","TENAKEE","WESTSIDE",0
"2205","THORNE BAY","WESTSIDE",0
"2206","TUTKA BAY","WESTSIDE",0
"2207","UGAK BAY","WESTSIDE",0
"2208","UGANIK BAY","WESTSIDE",82
"2209","UYAK BAY","WESTSIDE",2
"2210","VALDEZ","WESTSIDE",0
"2211","WADLEIGH ISLAND","WESTSIDE",0
"2212","WARD COVE","WESTSIDE",0
"2213","WARM SPRINGS BAY","WESTSIDE",0
"2214","WATERFALL","WESTSIDE",0
"2215","WATERFALL RESORT","WESTSIDE",0
"2216","WHALE PASS (POW - SE)","WESTSIDE",0
"2217","WHITTIER","WESTSIDE",0
"2218","WRANGELL","WESTSIDE",0
"2219","YAKUTAT","WESTSIDE",0
"2220","ZACHAR BAY","WESTSIDE",21
"2221","ADAK","ZZZZ",23
"2222","AFOGNAK","ZZZZ",0
"2223","AMOOK PASS","ZZZZ",0
"2224","ANCHOR POINT","ZZZZ",0
"2225","ANCHOR RIVER","ZZZZ",0
"2226","ANGOON","ZZZZ",0
"2227","ANTON LARSEN BAY","ZZZZ",0
"2228","APPLE ISLAND","ZZZZ",0
"2229","AUKE BAY","ZZZZ",0
"2230","BABE ISLANDS LODGE","ZZZZ",0
"2231","BARANOF","ZZZZ",0
"2232","BARTLETT COVE","ZZZZ",0
"2233","CANNERY COVE","ZZZZ",0
"2234","CEDARS LODGE","ZZZZ",0
"2235","CLOVER BAY","ZZZZ",0
"2236","CLOVER PASS","ZZZZ",0
"2237","COFFMAN COVE","ZZZZ",0
"2238","CORDOVA","ZZZZ",0
"2239","CRAIG","ZZZZ",0
"2240","DEEP CREEK","ZZZZ",0
"2241","DOUGLAS","ZZZZ",0
"2242","DOVE ISLAND LODGE","ZZZZ",0
"2243","EL CAPITAN LODGE","ZZZZ",0
"2244","ELFIN COVE","ZZZZ",0
"2245","FIREWEED LODGE","ZZZZ",0
"2246","FISHERMANS BEND","ZZZZ",0
"2247","GULL COVE","ZZZZ",0
"2248","GUSTAVUS","ZZZZ",0
"2249","HAINES","ZZZZ",0
"2250","HALIBUT COVE","ZZZZ",0
"2251","HAPPY VALLEY","ZZZZ",0
"2252","HOMER","ZZZZ",0
"2253","HOONAH","ZZZZ",0
"2254","ICY BAY LODGE","ZZZZ",0
"2255","IRON CREEK","ZZZZ",0
"2256","JUNEAU","ZZZZ",0
"2257","KAKE","ZZZZ",0
"2258","KELP BAY","ZZZZ",0
"2259","KETCHIKAN","ZZZZ",0
"2260","KHAZ BAY","ZZZZ",0
"2261","KILIUDA BAY","ZZZZ",0
"2262","KILLISNOO","ZZZZ",0
"2263","KLAWOCK","ZZZZ",0
"2264","KNUDSON COVE","ZZZZ",0
"2265","KODIAK","ZZZZ",0
"2266","LARSEN BAY","ZZZZ",0
"2267","LOWELL POINT","ZZZZ",0
"2268","MEYERS CHUCK","ZZZZ",0
"2269","MORNE ISLAND","ZZZZ",0
"2270","MOTHER SHIP","ZZZZ",0
"2271","MOTHERSHIP","ZZZZ",0
"2272","MOTHERSHIP- LISERON","ZZZZ",0
"2273","MOTHERSHIP-LISERON","ZZZZ",0
"2274","NAKALILOK BAY","ZZZZ",0
"2275","NARROWS INN","ZZZZ",0
"2276","NAUKATI","ZZZZ",0
"2277","NINILCHIK","ZZZZ",0
"2278","NORTH DOUGLAS","ZZZZ",0
"2279","OLD HARBOR","ZZZZ",0
"2280","ORCA POINT LODGE","ZZZZ",0
"2281","ORR ISLAND","ZZZZ",0
"2282","OTTER COVE","ZZZZ",0
"2283","PARKS CANNERY","ZZZZ",0
"2284","PELICAN","ZZZZ",0
"2285","PETERSBURG","ZZZZ",0
"2286","POINT BAKER","ZZZZ",0
"2287","PORT ALEXANDER","ZZZZ",0
"2288","PORT ASHTON","ZZZZ",0
"2289","PORT LIONS","ZZZZ",0
"2290","PORT PROTECTION","ZZZZ",0
"2291","PORT ST NICHOLAS","ZZZZ",0
"2292","PORT WAKEFIELD","ZZZZ",0
"2293","PYBUS BAY","ZZZZ",0
"2294","PYBUS POINT LODGE","ZZZZ",0
"2295","RASPBERRY ISLAND","ZZZZ",0
"2296","REFUGE COVE","ZZZZ",0
"2297","SALMON FALLS","ZZZZ",0
"2298","SALMON FALLS RESORT","ZZZZ",0
"2299","SALTERY COVE (SC)","ZZZZ",0
"2300","SEA OTTER SOUND","ZZZZ",0
"2301","SEAL BAY (SC)","ZZZZ",0
"2302","SEALING COVE","ZZZZ",0
"2303","SELDOVIA","ZZZZ",0
"2304","SEWARD","ZZZZ",0
"2305","SILVER KING LODGE","ZZZZ",0
"2306","SILVER SALMON","ZZZZ",0
"2307","SILVER SALMON CREEK","ZZZZ",0
"2308","SITKA","ZZZZ",0
"2309","SITKOH BAY","ZZZZ",0
"2310","SKAGWAY","ZZZZ",0
"2311","SPORTSMAN COVE","ZZZZ",0
"2312","ST HERMAN HARBOR","ZZZZ",0
"2313","STEAMBOAT BAY","ZZZZ",0
"2314","SUNNYSIDE","ZZZZ",0
"2315","TENAKEE","ZZZZ",0
"2316","THORNE BAY","ZZZZ",0
"2317","TUTKA BAY","ZZZZ",0
"2318","UGAK BAY","ZZZZ",0
"2319","UGANIK BAY","ZZZZ",0
"2320","UYAK BAY","ZZZZ",0
"2321","VALDEZ","ZZZZ",3
"2322","WADLEIGH ISLAND","ZZZZ",0
"2323","WARD COVE","ZZZZ",0
"2324","WARM SPRINGS BAY","ZZZZ",0
"2325","WATERFALL","ZZZZ",0
"2326","WATERFALL RESORT","ZZZZ",0
"2327","WHALE PASS (POW - SE)","ZZZZ",0
"2328","WHITTIER","ZZZZ",0
"2329","WRANGELL","ZZZZ",0
"2330","YAKUTAT","ZZZZ",0
"2331","ZACHAR BAY","ZZZZ",0
